"","Name","Position","index","Squad","Comp","Age","Url","Nation","Starts_Playing","MP_Playing","Min_Playing","Gls","Ast","G_minus_PK","npxG_Expected","xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Sh_Standard","SoT_Standard","G_per_Sh_Standard","G_per_SoT_Standard","npxG_per_Sh_Expected","Att_Total","Cmp_percent_Total","xA","Final_Third","PPA","CrsPA","SCA_SCA","GCA_GCA","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Tkl_Challenges","Tkl_percent_Challenges","Touches_Touches","Att 3rd_Touches","Att_Take","Succ_Take","Succ_percent_Take","Carries_Carries","Final_Third_Carries","CPA_Carries","Fld","Crs","Won_percent_Aerial"
"2417","Ibrahim Sulemana",NA,1058,"Hellas Verona","Serie A",19,"https://fbref.com/en/players/230c3f3a/Ibrahim-Sulemana","GHA",3,11,357,0,0,0,0.08,0.05,0.76,2.77,1.26,2.02,0.76,0,0,0.01,25.97,17.87,0.03,3.53,0.25,0.25,2.27,0,1.76,0.76,1.76,4.54,2.02,0.76,15.13,41.6,7.82,2.27,1.01,11.19,20.67,1.01,0,0.76,0.5,10.82
"2418","Tolga Ciğerci",NA,1068,"Hertha BSC","Bundesliga",31,"https://fbref.com/en/players/6e17c802/Tolga-Cigerci","TUR",8,9,602,0,0.15,0,0.03,0.04,0.45,4.34,0.3,1.2,0.45,0,0,0,55.17,11.59,0.07,3.29,0.3,0.15,2.84,0.15,1.79,0.75,1.05,3.29,0.75,1.35,8.97,65.93,10.76,1.5,0.75,7.48,26.31,0.6,0,0.45,2.54,7.09
"2419","Derry Scherhant",NA,1085,"Hertha BSC","Bundesliga",20,"https://fbref.com/en/players/93cba339/Derry-Scherhant","GER",1,7,187,0.48,0,0.48,0.1,0.05,1.44,0.48,4.81,1.93,0.48,0.12,0.48,0.02,12.51,33.3,0,0,0,0,1.44,0.48,1.44,0.48,0,1.93,1.44,0.96,32.1,28.4,12.51,4.81,1.93,19.25,15.88,0,1.93,0,0.96,8.04
"2420","Finn Ole Becker",NA,1110,"Hoffenheim","Bundesliga",22,"https://fbref.com/en/players/dd2e62da/Finn-Ole-Becker","GER",3,7,285,0,0,0,0.13,0.09,1.26,3.79,2.21,1.58,0.63,0,0,0.02,31.89,24.06,0.09,1.89,1.26,0,2.53,0.32,0.63,1.26,0.95,2.84,0.63,0.32,10.52,41.05,16.42,0.95,0.32,10.52,18.95,1.58,0.63,0.95,0.63,10.52
"2421","Joshua Quarshie",NA,1113,"Hoffenheim","Bundesliga",18,"https://fbref.com/en/players/3c200e05/Joshua-Quarshie","GER",0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,180,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,270,270,0,0,NA,180,0,0,0,90,NA
"2422","Umut Tohumcu",NA,1120,"Hoffenheim","Bundesliga",18,"https://fbref.com/en/players/e547d3cf/Umut-Tohumcu","GER",2,6,243,0,0,0,0.04,0,0.74,2.59,1.11,1.48,0,0,NA,0.01,24.81,27.63,0,2.96,0,0,1.48,0,1.85,1.48,0.37,4.07,2.59,1.11,13.89,40.37,9.63,1.85,0.37,7.41,19.63,1.11,0,1.85,0,37.04
"2423","Valentin Carboni",NA,1129,"Inter","Serie A",18,"https://fbref.com/en/players/707b98f1/Valentin-Carboni","ITA",0,5,25,0,0,0,0,0,7.2,3.6,10.8,0,0,NA,NA,NA,61.2,254.16,0,0,0,0,7.2,0,3.6,3.6,0,3.6,0,3.6,119.88,90,36,7.2,3.6,180,57.6,0,0,10.8,3.6,0
"2424","Enzo Barrenechea",NA,1146,"Juventus","Serie A",21,"https://fbref.com/en/players/6caffe81/Enzo-Barrenechea","ARG",3,3,158,0,0,0,0.06,0,0.57,2.85,1.14,1.14,0,0,NA,0.02,65.51,48.53,0,3.42,0,0,0.57,0,1.71,1.71,1.14,5.7,1.71,1.71,34.18,78.61,7.41,0.57,0,0,45,0.57,0,0.57,0,28.48
"2425","Federico Gatti",NA,1155,"Juventus","Serie A",24,"https://fbref.com/en/players/18dd3219/Federico-Gatti","ITA",9,10,814,0,0,0,0.03,0.1,0.66,3.54,0.55,0.77,0.11,0,0,0,62.47,9.2,0.07,3.21,0.11,0,1.44,0,0.55,1.22,1.55,2.43,3.87,0.44,7.37,73.42,4.09,0.22,0.11,5.53,45.33,0.44,0,1.11,0.11,6.22
"2426","Samuel Iling-Junior",NA,1156,"Juventus","Serie A",19,"https://fbref.com/en/players/ba492306/Samuel-Iling-Junior","ENG",0,7,115,0,0.78,0,0,0,4.7,3.13,7.04,0.78,0,0,NA,0.01,31.3,60.65,0.08,2.35,1.57,0.78,3.91,0.78,0.78,0.78,0.78,2.35,2.35,1.57,52.2,47.74,23.48,3.91,0.78,15.65,25.83,6.26,0.78,0.78,3.13,39.13
"2427","Justin Diehl",NA,1176,"Köln","Bundesliga",18,"https://fbref.com/en/players/d82a310a/Justin-Diehl","GER",0,2,17,0,0,0,0,0,0,0,5.29,0,0,NA,NA,NA,10.59,529.41,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.88,15.88,5.29,0,0,15.88,0,0,5.29,0,NA
"2428","Denis Huseinbasic",NA,1182,"Köln","Bundesliga",21,"https://fbref.com/en/players/b116c6e3/Denis-Huseinbasic","GER",7,17,696,0.39,0.13,0.39,0.27,0.04,1.16,3.88,5.56,1.81,0.39,0.03,0.13,0.02,32.59,9.91,0.08,2.84,0.78,0,1.42,0.13,1.16,2.07,0.52,3.36,0.65,1.29,5.88,47.72,19.4,1.94,0.52,3.45,26.25,1.16,0.26,0.65,1.29,4.85
"2429","Nikola Soldo",NA,1196,"Köln","Bundesliga",22,"https://fbref.com/en/players/4f627629/Nikola-Soldo","CRO",6,7,593,0,0,0,0.09,0,0.46,2.28,0,0.91,0,0,NA,0.02,52.82,11.78,0,1.67,0.15,0,0.61,0,1.37,1.06,1.06,3.34,4.25,1.06,9.65,63.9,1.97,0.46,0,0,35.82,0.3,0,0.3,0.15,6.65
"2430","Marcos Antônio",NA,1202,"Lazio","Serie A",22,"https://fbref.com/en/players/108fe016/Marcos-Antonio","BRA",3,11,311,0,0,0,0,0,0,4.05,0.87,0,0,NA,NA,NA,59.61,25.84,0.03,5.5,0.29,0,0.58,0,1.16,0.58,0.87,2.32,3.18,1.45,14.47,70.9,6.66,0.58,0.29,14.47,41.38,0.58,0,3.18,0,0
"2431","Mario Gila",NA,1207,"Lazio","Serie A",22,"https://fbref.com/en/players/9c435456/Mario-Gila","ESP",0,4,90,0,0,0,0,0,1,6,2,0,0,NA,NA,NA,61,91.8,0,1,0,0,0,0,1,0,3,6,3,0,0,71,2,0,0,NA,42,1,0,1,0,0
"2432","Lameck Banda",NA,1223,"Lecce","Serie A",22,"https://fbref.com/en/players/8a6de8c7/Lameck-Banda","ZAM",14,28,1228,0.07,0.07,0.07,0.13,0.07,4.03,1.39,8.65,1.83,0.51,0,0.01,0.01,22.87,4.77,0.05,1.1,0.44,0.07,1.98,0.22,1.03,1.47,0.22,1.91,0.15,0.73,2.44,39.43,21.99,6.16,2.35,2.79,26.82,2.93,1.69,2.05,2.57,1.26
"2433","Federico Baschirotto",NA,1224,"Lecce","Serie A",26,"https://fbref.com/en/players/5a08ee41/Federico-Baschirotto","ITA",28,28,2520,0.11,0,0.11,0.06,0.02,0.32,2.79,0.32,0.5,0.11,0.01,0.04,0,39.89,2.6,0.02,2.46,0.11,0.04,0.36,0.04,0.75,1.18,1.14,2.14,5.43,0.39,2.31,50.61,2.25,0.11,0.04,1.19,23.64,0.11,0,0.36,0.32,2.06
"2434","Kristijan Bistrović",NA,1225,"Lecce","Serie A",25,"https://fbref.com/en/players/79370f8c/Kristijan-Bistrovic","CRO",5,11,461,0,0,0,0.06,0.08,0.78,3.12,1.56,1.56,0.2,0,0,0.01,27.33,14.08,0.1,1.95,0.39,0.2,1.95,0,0.2,0.59,0,0.59,0.78,0,0,32.8,10.74,0.2,0.2,19.52,16.2,0.2,0,0.78,4.1,5.58
"2435","Tommaso Cassandro",NA,1227,"Lecce","Serie A",23,"https://fbref.com/en/players/6c4307ee/Tommaso-Cassandro","ITA",0,1,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,41.54,692.31,0,6.92,6.92,0,0,0,6.92,6.92,0,6.92,0,0,NA,55.38,6.92,0,0,NA,13.85,0,0,0,0,NA
"2436","Assan Ceesay",NA,1229,"Lecce","Serie A",29,"https://fbref.com/en/players/07f8bcc8/Assan-Ceesay","GAM",15,25,1268,0.28,0,0.28,0.23,0.01,0.99,0.99,4.97,2.13,0.43,0.01,0.05,0.01,19.87,4.18,0.04,0.57,0.14,0,1.77,0.35,1.14,0.78,0.21,1.63,1.63,0.5,3.82,33.36,15.47,1.77,1.06,4.26,15.19,0.85,0.43,1.49,0.71,3.51
"2437","Joan Gonzàlez",NA,1236,"Lecce","Serie A",21,"https://fbref.com/en/players/f025eade/Joan-Gonzalez","ESP",24,28,2011,0.04,0.13,0.04,0.06,0.06,0.76,2.86,2.64,0.72,0.13,0,0.01,0,31.24,3.44,0.07,2.82,0.36,0.13,1.57,0.13,1.12,1.61,0.63,2.6,1.21,0.72,1.52,43.46,12.17,2.1,0.76,1.62,21.39,0.76,0.27,1.92,1.16,1.62
"2438","Morten Hjulmand",NA,1237,"Lecce","Serie A",23,"https://fbref.com/en/players/d4456fb3/Morten-Hjulmand","DEN",27,27,2307,0,0.16,0,0.01,0.07,0.27,4.49,0.39,0.35,0.04,0,0,0,38.97,3.03,0.04,4.14,0.47,0.12,1.64,0.2,1.52,1.29,2.38,5.15,1.87,1.09,2.1,49.7,6.24,0.7,0.43,2.38,21.73,0.43,0,1.25,0.43,2.41
"2439","Þórir Jóhann Helgason",NA,1238,"Lecce","Serie A",22,"https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason","ISL",2,11,213,0,0,0,0.04,0.13,0.85,0.85,1.27,0.85,0,0,NA,0.01,29.58,30.17,0.13,0.85,0,0,2.11,0.42,0.85,1.27,1.27,2.11,1.27,0.85,28.18,37.61,11.83,0.42,0,0,16.06,0.85,0.42,0.42,3.8,16.9
"2440","Marcin Listkowski",NA,1239,"Lecce","Serie A",25,"https://fbref.com/en/players/a3695ac2/Marcin-Listkowski","POL",0,5,77,0,0,0,0.12,0,7.01,1.17,4.68,1.17,0,0,NA,0.06,28.05,77.96,0,0,0,0,1.17,0,0,0,3.51,3.51,2.34,0,NA,39.74,15.19,0,0,NA,19.87,1.17,0,1.17,3.51,116.88
"2441","Pablo Rodríguez",NA,1245,"Lecce","Serie A",21,"https://fbref.com/en/players/1d4e63b6/Pablo-Rodriguez","ESP",0,4,54,0,0,0,0,0,3.33,5,11.67,0,0,NA,NA,NA,35,111.17,0,3.33,0,0,0,0,1.67,5,0,3.33,0,0,0,53.33,18.33,1.67,0,0,35,3.33,0,3.33,6.67,0
"2442","Gabriel Strefezza",NA,1247,"Lecce","Serie A",25,"https://fbref.com/en/players/674cfc5a/Gabriel-Strefezza","BRA",23,27,1842,0.34,0.05,0.29,0.15,0.12,2.79,3.57,5.91,2.39,0.73,0.01,0.02,0,33.57,2.98,0.12,2.3,1.32,0.64,3.13,0.24,0.93,1.17,0.68,2.54,0.68,0.88,2.51,48.42,23.79,3.76,1.42,1.84,31.27,2.1,0.64,2.79,4.98,1.59
"2443","Joel Voelkerling Persson",NA,1250,"Lecce","Serie A",20,"https://fbref.com/en/players/b3ef6517/Joel-Voelkerling-Persson","SWE",0,6,71,0,0,0,0,0,1.27,3.8,10.14,0,0,NA,NA,NA,34.23,89.24,0,0,1.27,0,2.54,0,1.27,1.27,0,1.27,0,0,NA,44.37,21.55,1.27,1.27,126.76,19.01,1.27,0,1.27,2.54,52.86
"2444","Degnand Gnonto",NA,1260,"Leeds United","Premier League",19,"https://fbref.com/en/players/75fdd638/Degnand-Gnonto","ITA",12,17,1095,0.16,0.25,0.16,0.12,0.12,4.85,2.3,9.86,1.4,0.58,0.01,0.02,0.01,34.36,5.82,0.15,0.99,1.23,0.25,3.37,0.49,1.23,1.4,0.33,2.14,0.58,0.74,3.08,48.49,26.96,5.18,1.32,2.09,33.12,2.71,1.23,2.55,2.88,2.16
"2445","Darko Gyabi",NA,1262,"Leeds United","Premier League",19,"https://fbref.com/en/players/56d838f7/Darko-Gyabi","ENG",0,1,8,0,0,0,1.12,0,0,22.5,0,11.25,0,0,NA,0.67,45,1125,0,0,0,0,0,0,22.5,22.5,0,22.5,0,0,NA,90,33.75,11.25,0,0,45,0,0,11.25,0,NA
"2446","Mateo Joseph",NA,1265,"Leeds United","Premier League",19,"https://fbref.com/en/players/6ad43f9a/Mateo-Joseph","ENG",0,3,26,0,0,0,0.35,0,0,0,6.92,3.46,3.46,0,0,0.42,10.38,230.88,0,0,0,0,0,0,0,3.46,0,0,3.46,0,NA,31.15,10.38,3.46,0,0,17.31,0,0,0,0,NA
"2447","Victor Bernth Kristiansen",NA,1282,"Leicester City","Premier League",20,"https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen","DEN",7,7,589,0,0,0,0.02,0.09,2.29,2.9,2.6,0.46,0,0,NA,0.01,51.19,10.22,0.08,2.6,0.31,0.15,1.83,0.31,2.44,2.14,0.31,4.43,2.9,2.44,10.63,63.26,13.29,1.68,0.92,8.33,29.49,0.92,0,0.92,3.06,4.37
"2448","Kiernan Dewsbury-Hall",NA,1286,"Leicester City","Premier League",24,"https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall","ENG",26,27,2115,0.09,0.09,0.09,0.09,0.12,2.55,5.11,3.53,0.98,0.26,0,0.01,0,45.11,3.19,0.09,4.43,0.85,0.17,2.89,0.38,1.19,2.26,1.11,3.19,0.77,0.77,1.7,58.04,16.94,2.64,1.36,2.2,34.68,1.28,0.6,1.28,1.87,2.37
"2449","Rémy Labeau Lascary",NA,1323,"Lens","Ligue 1",20,"https://fbref.com/en/players/c90f380c/Remy-Labeau-Lascary","GLP",0,9,115,0,0,0,0.31,0,2.35,2.35,11.74,2.35,0.78,0,0,0.1,21.91,64.25,0,0.78,0.78,0,0.78,0,1.57,3.13,0,3.13,0,0,NA,39.91,22.7,5.48,1.57,22.38,29.74,0.78,0,0,2.35,39.13
"2450","Julien Le Cardinal",NA,1324,"Lens","Ligue 1",25,"https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal","FRA",2,5,145,0,0,0,0.37,0.37,2.48,4.34,8.07,3.1,1.24,0,0,0.07,69.52,45.43,0.25,4.97,2.48,1.86,4.34,0,2.48,1.86,1.24,4.97,2.48,2.48,41.4,88.14,34.76,2.48,1.24,31.03,57.1,5.59,0,1.24,6.21,34.94
"2451","Łukasz Poręba",NA,1329,"Lens","Ligue 1",23,"https://fbref.com/en/players/be98f358/Lukasz-Poreba","POL",3,7,247,0,0.36,0,0.22,0.26,1.09,6.56,6.56,1.09,0,0,NA,0.07,47.73,30.02,0.15,4.37,1.82,0.73,3.28,0.73,1.46,1.09,1.09,2.91,0.73,0.73,24.3,56.84,20.4,0.73,0.36,18.22,42.27,2.91,0,0.73,2.19,24.3
"2452","Piero Hincapié",NA,1347,"Leverkusen","Bundesliga",21,"https://fbref.com/en/players/0c7a48f8/Piero-Hincapie","ECU",21,24,1930,0.05,0,0.05,0.06,0.03,1.73,2.84,1.31,0.7,0.23,0,0.01,0,62.72,3.81,0.03,2.05,0.28,0.14,0.79,0.09,1.31,1.54,1.12,3.08,3.17,0.89,3.05,74.56,6.25,1.35,0.61,2.09,39.82,1.07,0.28,1.49,0.79,2.48
"2453","Ismaily",NA,1374,"Lille","Ligue 1",33,"https://fbref.com/en/players/cf182add/Ismaily","BRA",17,18,1449,0.12,0.06,0.12,0.07,0.14,1.93,5.03,5.84,0.75,0.31,0.01,0.02,0.01,59.5,5.02,0.12,3.6,0.75,0.06,2.3,0.31,0.99,1.3,1.06,3.42,1.8,0.93,3.58,69.81,19.88,1.68,0.62,2.3,46.09,2.3,0.5,0.99,0.87,4
"2454","Mohamed Lamine Bayo",NA,1375,"Lille","Ligue 1",24,"https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo","GUI",5,21,572,0.63,0.16,0.63,0.5,0.25,1.26,0.79,6.77,3.3,1.42,0.03,0.07,0.02,17.94,9.8,0.25,0.47,0.16,0,3.93,0.47,0.47,0.16,0,0.47,0.16,0,0,26.12,16.21,2.05,1.42,10.89,19.35,1.1,0.79,0.63,0.31,7.27
"2455","Simon Ramet",NA,1378,"Lille","Ligue 1",20,"https://fbref.com/en/players/ed8cecc9/Simon-Ramet","FRA",0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA
"2456","Alan Virginius",NA,1380,"Lille","Ligue 1",20,"https://fbref.com/en/players/01becd60/Alan-Virginius","FRA",1,14,252,0.36,0,0.36,1.11,0,4.29,3.57,11.43,4.29,1.79,0.03,0.07,0.09,26.07,27.89,0.07,2.14,1.07,0,2.86,0.36,0.71,0,0.71,1.79,0.36,0,0,42.86,29.64,2.5,0,0,30.36,2.14,2.86,0.71,0.71,3.57
"2457","Leny Yoro",NA,1383,"Lille","Ligue 1",17,"https://fbref.com/en/players/6763f716/Leny-Yoro","FRA",6,9,587,0,0,0,0.02,0,0,1.69,0.15,0.31,0,0,NA,0.01,63.94,13.78,0.02,1.23,0,0,0.61,0,0.61,0.92,2.45,3.68,3.53,0.46,7.67,73.75,0.61,0.46,0.46,15.33,56.42,0.15,0,0.46,0,9.2
"2458","Stefan Bajcetic",NA,1389,"Liverpool","Premier League",18,"https://fbref.com/en/players/32e8417f/Stefan-Bajcetic","ESP",6,11,526,0.17,0,0.17,0.14,0.07,1.71,4.11,0.17,1.03,0.51,0.03,0.06,0.02,44.14,13.26,0.09,2.91,1.2,0.17,2.22,0.17,1.03,1.2,1.54,3.08,0.68,1.37,5.06,55.44,12.66,2.74,1.2,7.49,29.94,1.2,0,1.54,0.86,11
"2459","Bobby Clark",NA,1391,"Liverpool","Premier League",18,"https://fbref.com/en/players/73341ace/Bobby-Clark","ENG",0,1,8,0,0,0,0,0,0,11.25,22.5,0,0,NA,NA,NA,11.25,1125,1.12,0,11.25,0,0,0,0,22.5,0,0,0,0,NA,78.75,78.75,11.25,0,0,33.75,0,0,0,0,NA
"2460","Ben Doak",NA,1393,"Liverpool","Premier League",17,"https://fbref.com/en/players/733f1a7d/Ben-Doak","SCO",0,2,26,0,0,0,0,0,3.46,3.46,13.85,0,0,NA,NA,NA,48.46,247.15,0,0,0,0,0,0,6.92,3.46,0,10.38,0,3.46,346.15,76.15,34.62,13.85,0,0,55.38,10.38,6.92,3.46,0,NA
"2461","Yoann Cathline",NA,1417,"Lorient","Ligue 1",20,"https://fbref.com/en/players/4db5915d/Yoann-Cathline","FRA",9,17,910,0.1,0.1,0.1,0.14,0.07,4.05,2.47,8.6,2.37,0.79,0,0.01,0.01,27.89,6.6,0.07,1.29,1.09,0.4,2.27,0.3,1.09,0.99,0.69,2.47,1.19,0.49,4.12,44.31,21.86,5.44,2.08,3.78,32.84,2.47,0.79,2.37,3.46,2.2
"2462","Ckene Doucouré",NA,1420,"Lorient","Ligue 1",21,"https://fbref.com/en/players/92d90c8f/Ckene-Doucoure","COM",0,8,89,0,1.01,0,0.71,0.61,4.04,5.06,15.17,6.07,1.01,0,0,0.11,35.39,63.61,0.61,1.01,3.03,0,9.1,1.01,2.02,0,1.01,3.03,0,1.01,101.12,59.66,34.38,6.07,2.02,33.67,44.49,1.01,1.01,2.02,0,63.2
"2463","Théo Le Bris",NA,1428,"Lorient","Ligue 1",20,"https://fbref.com/en/players/afe39ca8/Theo-Le-Bris","FRA",14,22,1265,0.14,0.07,0.14,0.08,0.07,3.42,3.06,6.47,0.71,0.28,0.01,0.04,0.01,36.92,5.69,0.11,1.78,0.78,0.14,1.57,0.36,1.21,1.28,1.14,3.13,1.35,1.07,3.34,47.53,16.58,2.63,1,2.69,33.94,2.06,1.28,0.21,0.85,3.05
"2464","Julien Ponceau",NA,1438,"Lorient","Ligue 1",22,"https://fbref.com/en/players/e546b2e3/Julien-Ponceau","FRA",18,27,1506,0.06,0.24,0.06,0.11,0.18,2.87,5.2,5.86,0.78,0.24,0,0.01,0.01,42.73,4.86,0.12,3.88,0.72,0.06,2.75,0.24,0.96,1.49,0.78,2.21,0.66,0.6,2.06,52.17,17.87,1.67,0.54,1.92,39.92,2.75,0.42,1.37,0.72,0.96
"2465","Darlin Yongwa",NA,1440,"Lorient","Ligue 1",22,"https://fbref.com/en/players/061266cd/Darlin-Yongwa","CMR",2,7,255,0,0,0,0.04,0.04,2.82,2.82,4.59,1.06,0.35,0,0,0.01,41.65,28.41,0.07,2.47,1.41,0.71,2.82,0,1.41,0.35,1.41,2.82,1.76,0.35,5.89,55.41,17.29,5.65,1.41,8.82,36.71,1.76,0.71,2.12,1.41,17.65
"2466","Mohamed El Arouch",NA,1442,"Lyon","Ligue 1",19,"https://fbref.com/en/players/508a9011/Mohamed-El-Arouch","FRA",0,1,2,0,0,0,0,0,45,45,0,0,0,NA,NA,NA,90,2250,0,45,0,0,45,0,45,0,0,45,0,0,NA,180,45,45,0,0,90,0,0,0,45,NA
"2467","Sael Kumbedi",NA,1454,"Lyon","Ligue 1",18,"https://fbref.com/en/players/c385bf49/Sael-Kumbedi","FRA",9,13,860,0,0.21,0,0.02,0.08,0.84,2.72,5.76,0.52,0.21,0,0,0,50.23,8.51,0.13,1.47,0.31,0.21,1.67,0.52,1.57,1.47,0.63,3.77,1.05,1.15,5.48,63.1,17.06,3.14,1.47,4.89,40.4,1.57,0.31,1.67,2.51,2.18
"2468","Yvandro Borges Sanches",NA,1470,"M'Gladbach","Bundesliga",18,"https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches","LUX",0,3,28,0,0,0,0.32,0,3.21,0,16.07,3.21,0,0,NA,0.32,28.93,285.75,0,0,3.21,3.21,6.43,0,6.43,0,0,6.43,0,6.43,321.43,48.21,19.29,6.43,6.43,321.43,28.93,3.21,0,0,6.43,NA
"2469","Oscar Fraulo",NA,1472,"M'Gladbach","Bundesliga",19,"https://fbref.com/en/players/458e3479/Oscar-Fraulo","DEN",0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,180,4500,0,0,0,0,0,0,0,0,0,0,0,0,NA,180,180,0,0,NA,0,0,0,0,0,NA
"2470","Jan Jakob Olschowsky",NA,1477,"M'Gladbach","Bundesliga",21,"https://fbref.com/en/players/fa4cabd1/Jan-Jakob-Olschowsky","GER",2,2,180,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45.5,38.45,0,1,0,0,0,0,0,0,0,0,0.5,0,0,50,0,0,0,NA,23,0,0,0,0,NA
"2471","Semir Telalovic",NA,1492,"M'Gladbach","Bundesliga",23,"https://fbref.com/en/players/0b45a8d7/Semir-Telalovic","GER",0,2,6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,45,30,0,0,NA,30,0,0,0,0,1500
"2472","Brajan Gruda",NA,1507,"Mainz 05","Bundesliga",18,"https://fbref.com/en/players/ae9b998d/Brajan-Gruda","GER",0,2,4,0,0,0,0,2.25,0,0,0,0,0,NA,NA,NA,90,1125,0,0,22.5,22.5,22.5,0,0,0,0,0,0,0,NA,180,135,45,0,0,90,0,0,0,22.5,NA
"2473","Andreas Hanche-Olsen",NA,1509,"Mainz 05","Bundesliga",26,"https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen","NOR",11,11,957,0,0.09,0,0.02,0.01,0.28,2.82,0.47,0.47,0.09,0,0,0,44.11,6.34,0.04,3.2,0.38,0,0.47,0,1.6,0.94,2.16,4.51,4.23,1.5,5.58,56.24,3.95,0.19,0.19,9.4,26.99,0.66,0,0.75,0.47,5.61
"2474","Nelson Weiper",NA,1519,"Mainz 05","Bundesliga",18,"https://fbref.com/en/players/231c67ff/Nelson-Weiper","GER",0,6,39,4.62,0,4.62,3.69,0,2.31,2.31,16.15,9.23,9.23,1.15,1.15,0.92,36.92,187.62,0,0,0,0,0,0,0,2.31,0,4.62,2.31,2.31,230.77,66.92,46.15,9.23,0,0,32.31,2.31,2.31,4.62,0,153.92
"2475","Copete",NA,1526,"Mallorca","La Liga",23,"https://fbref.com/en/players/0f26ffd7/Copete","ESP",19,20,1520,0,0,0,0.01,0.01,0.41,2.9,0.12,0.24,0,0,NA,0,39.2,4.63,0.01,2.72,0.18,0,0.41,0,1.12,1.36,1.89,3.97,3.73,0.95,4.3,49.86,2.84,0.53,0.53,5.92,26.05,0.36,0,1.07,0.24,4.23
"2476","Braian Cufré",NA,1528,"Mallorca","La Liga",26,"https://fbref.com/en/players/192c89a6/Braian-Cufre","ARG",2,5,220,0,0,0,0.04,0,1.23,2.86,3.68,1.23,0,0,NA,0.01,37.64,33.79,0.04,1.64,0.41,0,1.23,0,0.82,0.82,0.82,2.86,0.41,0.82,16.36,45,11.45,1.23,0.82,27.29,23.32,0.82,0,1.23,0.41,0
"2477","Dennis Hadzikadunic",NA,1532,"Mallorca","La Liga",24,"https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic","BIH",1,1,90,0,0,0,0.1,0,0,2,0,2,1,0,0,0.05,21,81,0,1,0,0,0,0,2,0,0,2,3,1,100,28,3,0,0,NA,17,1,0,0,0,50
"2478","Rico Lewis",NA,1562,"Manchester City","Premier League",18,"https://fbref.com/en/players/b57e066e/Rico-Lewis","ENG",6,10,543,0,0,0,0.02,0.13,2.98,5.14,2.32,0.5,0.17,0,0,0.01,70.11,15.25,0.17,3.65,1.33,0.5,2.82,0,1.33,0.66,0.5,2.65,1.33,0.83,9.22,77.57,21.55,1.49,0.5,5.52,54.2,2.32,0.5,1.99,0.83,0
"2479","Máximo Perrone",NA,1565,"Manchester City","Premier League",20,"https://fbref.com/en/players/53552942/Maximo-Perrone","ARG",0,1,19,0,0,0,0,0,0,9.47,4.74,0,0,NA,NA,NA,99.47,405.95,0,0,0,0,4.74,0,0,4.74,0,0,0,0,NA,104.21,28.42,0,0,NA,37.89,0,0,0,0,NA
"2480","Kobbie Mainoo",NA,1583,"Manchester Utd","Premier League",17,"https://fbref.com/en/players/c6220452/Kobbie-Mainoo","ENG",0,1,11,0,0,0,0,0,16.36,8.18,8.18,0,0,NA,NA,NA,65.45,715.91,0.82,8.18,8.18,0,16.36,0,0,8.18,0,0,0,0,NA,90,40.91,8.18,0,0,40.91,0,0,0,0,NA
"2481","Charles De Ketelaere",NA,1631,"Milan","Serie A",22,"https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere","BEL",7,25,887,0,0.1,0,0.17,0.19,3.86,4.77,4.97,1.52,0.3,0,0,0.01,30.03,7.85,0.17,2.44,1.52,0,3.75,0.2,0.91,1.22,0.3,2.44,0.71,1.12,4.65,42.31,19.48,4.57,2.84,6.31,24.05,1.93,0.91,1.01,0.81,3.71
"2482","Marko Lazetić",NA,1642,"Milan","Serie A",19,"https://fbref.com/en/players/93088fbb/Marko-Lazetic","SRB",0,1,9,0,0,0,1,0,0,0,30,10,0,0,NA,0.6,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,20,0,0,NA,20,0,0,0,0,0
"2483","Eliesse Ben Seghir",NA,1658,"Monaco","Ligue 1",18,"https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir","FRA",11,12,806,0.45,0.11,0.45,0.2,0.11,3.01,5.02,8.26,2.23,0.78,0.02,0.06,0.01,35.51,8.71,0.11,2.9,1.9,0,2.57,0.22,1,1.12,0.33,2.01,0,0.33,3.72,48.57,23.56,3.13,1.34,4.79,37.97,2.46,0.78,2.57,0.67,4.47
