"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"266",2020,"Parma","Serie A","team",25,28.8,43.8,38,418,3420,38,53,38,91,49,4,6,81,1,673,1227,1.39,1,2.39,1.29,2.29,48.4,43.7,33.9,77.6,1.27,0.89,2.17,1.15,2.04,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
"267",2020,"RB Leipzig","Bundesliga","team",29,24.2,55.3,34,374,3060,34,81,58,139,76,5,5,53,3,759,1700,2.38,1.71,4.09,2.24,3.94,71.3,67.6,54.4,122,2.1,1.6,3.7,1.99,3.59,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
"268",2020,"Real Madrid","La Liga","team",26,27.6,58.8,38,418,3420,38,69,52,121,58,11,11,82,4,951,1972,1.82,1.37,3.18,1.53,2.89,67.9,59.2,49.9,109.1,1.79,1.31,3.1,1.56,2.87,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
"269",2020,"Real Sociedad","La Liga","team",27,24.8,56.2,38,418,3420,38,54,38,92,50,4,5,79,2,737,1588,1.42,1,2.42,1.32,2.32,48.9,45.1,35.4,80.5,1.29,0.93,2.22,1.19,2.12,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
"270",2020,"Reims","Ligue 1","team",26,25.3,48.9,28,308,2520,28,26,16,42,21,5,5,52,5,597,1042,0.93,0.57,1.5,0.75,1.32,30.6,26.7,22.1,48.9,1.09,0.79,1.88,0.96,1.75,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
"271",2020,"Rennes","Ligue 1","team",26,25.5,49.6,28,308,2520,28,37,26,63,34,3,5,51,1,557,936,1.32,0.93,2.25,1.21,2.14,37.1,33.4,25.6,59,1.33,0.91,2.24,1.19,2.11,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
"272",2020,"Roma","Serie A","team",31,26.9,52.7,38,418,3420,38,73,47,120,61,12,14,111,7,944,1651,1.92,1.24,3.16,1.61,2.84,73.2,62.8,48.6,111.3,1.93,1.28,3.21,1.65,2.93,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
"273",2020,"SPAL","Serie A","team",34,27.5,46.9,38,418,3420,38,27,17,44,22,5,7,98,4,696,1236,0.71,0.45,1.16,0.58,1.03,40.7,35.2,26.5,61.7,1.07,0.7,1.77,0.93,1.62,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
"274",2020,"Saint-Étienne","Ligue 1","team",31,27,48.2,28,308,2520,28,28,20,48,23,5,5,59,3,515,979,1,0.71,1.71,0.82,1.54,31.4,27.6,20.2,47.8,1.12,0.72,1.84,0.99,1.71,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
"275",2020,"Sampdoria","Serie A","team",31,26,42.7,38,418,3420,38,48,25,73,39,9,12,111,7,613,1369,1.26,0.66,1.92,1.03,1.68,50.2,40.8,30.8,71.6,1.32,0.81,2.13,1.07,1.89,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
"276",2020,"Sassuolo","Serie A","team",31,26.4,57.5,38,418,3420,38,69,49,118,64,5,6,99,3,902,1590,1.82,1.29,3.11,1.68,2.97,52.9,48.2,39.2,87.4,1.39,1.03,2.42,1.27,2.3,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
"277",2020,"Schalke 04","Bundesliga","team",29,24.6,49,34,374,3060,34,35,25,60,33,2,2,64,2,603,1201,1.03,0.74,1.76,0.97,1.71,37.8,36.2,25.5,61.7,1.11,0.75,1.86,1.07,1.82,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
"278",2020,"Sevilla","La Liga","team",26,27.7,57.9,38,418,3420,38,53,35,88,46,7,7,97,1,803,1823,1.39,0.92,2.32,1.21,2.13,53.2,47.9,38.4,86.3,1.4,1.01,2.41,1.26,2.27,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
"279",2020,"Sheffield Utd","Premier League","team",26,26.9,43.1,38,418,3420,38,36,25,61,35,1,1,63,2,493,1352,0.95,0.66,1.61,0.92,1.58,43,42.2,34,76.3,1.13,0.9,2.03,1.11,2.01,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
"280",2020,"Southampton","Premier League","team",25,25.9,48.9,38,418,3420,38,51,32,83,49,2,5,55,4,628,1335,1.34,0.84,2.18,1.29,2.13,56.1,52.1,36.4,88.5,1.48,0.96,2.43,1.37,2.33,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
"281",2020,"Strasbourg","Ligue 1","team",25,25.8,49.6,27,297,2430,27,32,21,53,29,3,4,46,1,492,982,1.19,0.78,1.96,1.07,1.85,34.2,31.1,22.9,54,1.27,0.85,2.11,1.15,2,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
"282",2020,"Torino","Serie A","team",27,27.3,47.4,38,418,3420,38,44,29,73,37,7,8,96,7,843,1220,1.16,0.76,1.92,0.97,1.74,44.8,39.4,30.3,69.6,1.18,0.8,1.98,1.04,1.83,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
"283",2020,"Tottenham","Premier League","team",29,26.7,52,38,418,3420,38,56,39,95,53,3,4,84,3,768,1410,1.47,1.03,2.5,1.39,2.42,47.9,44.7,32.6,77.3,1.26,0.86,2.12,1.18,2.03,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
"284",2020,"Toulouse","Ligue 1","team",30,25.1,44.2,28,308,2520,28,21,14,35,17,4,6,48,5,556,949,0.75,0.5,1.25,0.61,1.11,31.7,27.2,19.6,46.8,1.13,0.7,1.84,0.97,1.67,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
"285",2020,"Udinese","Serie A","team",25,26.5,44.7,38,418,3420,38,37,26,63,37,0,0,77,3,709,1274,0.97,0.68,1.66,0.97,1.66,41.6,41.6,33.5,75.2,1.1,0.88,1.98,1.1,1.98,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
"286",2020,"Union Berlin","Bundesliga","team",26,27.7,41.9,34,374,3060,34,38,27,65,34,4,5,71,5,387,944,1.12,0.79,1.91,1,1.79,41.4,37.6,28,65.7,1.22,0.82,2.04,1.11,1.93,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
"287",2020,"Valencia","La Liga","team",28,27,49,38,418,3420,38,45,34,79,40,5,8,80,8,671,1378,1.18,0.89,2.08,1.05,1.95,43.3,37.2,31.7,68.9,1.14,0.83,1.97,0.98,1.81,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
"288",2020,"Valladolid","La Liga","team",30,27.1,44.7,38,418,3420,38,31,19,50,28,3,6,84,0,510,1106,0.82,0.5,1.32,0.74,1.24,36.6,32.1,24,56.1,0.96,0.63,1.59,0.85,1.48,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
"289",2020,"Villarreal","La Liga","team",25,27.6,52.9,38,418,3420,38,62,40,102,52,10,11,78,1,694,1483,1.63,1.05,2.68,1.37,2.42,63.6,55.2,43.1,98.3,1.67,1.13,2.81,1.45,2.59,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
"290",2020,"Watford","Premier League","team",26,28.9,42.9,38,418,3420,38,35,21,56,28,7,8,80,3,578,1168,0.92,0.55,1.47,0.74,1.29,48.9,42.6,31.4,74,1.29,0.83,2.11,1.12,1.95,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
"291",2020,"Werder Bremen","Bundesliga","team",30,26.7,48.8,34,374,3060,34,40,30,70,37,3,6,80,4,509,1309,1.18,0.88,2.06,1.09,1.97,39.4,34.7,25.8,60.5,1.16,0.76,1.92,1.02,1.78,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
"292",2020,"West Ham","Premier League","team",29,27.4,44.1,38,418,3420,38,49,36,85,45,4,4,64,1,666,1377,1.29,0.95,2.24,1.18,2.13,48.6,45.4,36.7,82.2,1.28,0.97,2.24,1.2,2.16,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
"293",2020,"Wolfsburg","Bundesliga","team",26,26,48.4,34,374,3060,34,48,33,81,44,4,4,71,4,620,1247,1.41,0.97,2.38,1.29,2.26,52.8,49.7,37.9,87.6,1.55,1.11,2.67,1.46,2.58,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
"294",2020,"Wolves","Premier League","team",21,26.6,48.3,38,418,3420,38,49,34,83,45,4,4,61,2,858,1338,1.29,0.89,2.18,1.18,2.08,54.1,51,37.5,88.5,1.42,0.99,2.41,1.34,2.33,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
"295",2021,"Alavés","La Liga","team",30,28.7,42.8,38,418,3420,38,35,21,56,30,5,8,96,8,404,938,0.92,0.55,1.47,0.79,1.34,42.6,36.4,27.4,63.7,1.12,0.72,1.84,0.96,1.68,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
"296",2021,"Angers","Ligue 1","team",31,27.9,46.4,38,418,3420,38,40,23,63,35,5,6,65,2,614,1435,1.05,0.61,1.66,0.92,1.53,41.6,36.9,26.4,63.3,1.1,0.7,1.79,0.97,1.67,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
"297",2021,"Arminia","Bundesliga","team",26,26,42.3,34,374,3060,34,23,16,39,22,1,2,52,1,358,880,0.68,0.47,1.15,0.65,1.12,32.9,31.3,23.9,55.2,0.97,0.7,1.67,0.92,1.62,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
"298",2021,"Arsenal","Premier League","team",29,25.9,53.5,38,418,3420,38,53,38,91,47,6,6,49,5,758,1760,1.39,1,2.39,1.24,2.24,51.8,47,35.1,82.1,1.36,0.92,2.29,1.24,2.16,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
"299",2021,"Aston Villa","Premier League","team",24,25.2,48.5,38,418,3420,38,52,38,90,47,5,6,71,4,629,1420,1.37,1,2.37,1.24,2.24,52.5,47.9,37.4,85.3,1.38,0.98,2.37,1.26,2.25,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
"300",2021,"Atalanta","Serie A","team",30,27.3,54.6,38,418,3420,38,90,65,155,84,6,7,67,3,874,2077,2.37,1.71,4.08,2.21,3.92,74.7,69.3,55.5,124.7,1.97,1.46,3.43,1.82,3.28,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
"301",2021,"Athletic Club","La Liga","team",27,26.6,49.9,38,418,3420,38,43,31,74,39,4,5,82,3,685,1496,1.13,0.82,1.95,1.03,1.84,43.1,39.2,31.3,70.5,1.13,0.82,1.96,1.03,1.86,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
"302",2021,"Atlético Madrid","La Liga","team",25,27.3,52.3,38,418,3420,38,65,54,119,60,5,7,100,0,694,1604,1.71,1.42,3.13,1.58,3,52.8,47.2,40.6,87.8,1.39,1.07,2.46,1.24,2.31,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
"303",2021,"Augsburg","Bundesliga","team",25,27,41.4,34,374,3060,34,35,23,58,33,2,5,70,4,431,987,1.03,0.68,1.71,0.97,1.65,37.3,33.4,25.9,59.3,1.1,0.76,1.86,0.98,1.74,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
"304",2021,"Barcelona","La Liga","team",25,26.4,65.5,38,418,3420,38,80,51,131,76,4,8,72,2,972,2157,2.11,1.34,3.45,2,3.34,73.5,67.1,53.2,120.2,1.94,1.4,3.33,1.77,3.16,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
"305",2021,"Bayern Munich","Bundesliga","team",29,27.3,60.7,34,374,3060,34,98,75,173,89,9,10,44,3,829,2084,2.88,2.21,5.09,2.62,4.82,75.9,68.1,55.2,123.3,2.23,1.62,3.86,2,3.63,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
"306",2021,"Benevento","Serie A","team",29,28.7,42.6,38,418,3420,38,40,26,66,35,5,7,95,5,512,1096,1.05,0.68,1.74,0.92,1.61,40.6,35,27.6,62.6,1.07,0.73,1.79,0.92,1.65,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
"307",2021,"Betis","La Liga","team",25,27.9,53.6,38,418,3420,38,50,35,85,42,8,11,93,8,694,1441,1.32,0.92,2.24,1.11,2.03,49.1,40.5,33.4,73.9,1.29,0.88,2.17,1.07,1.94,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
"308",2021,"Bologna","Serie A","team",37,27.2,50.8,38,418,3420,38,49,38,87,46,3,4,82,4,706,1516,1.29,1,2.29,1.21,2.21,54.6,51.1,39,90.1,1.44,1.03,2.47,1.34,2.37,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
"309",2021,"Bordeaux","Ligue 1","team",28,27.6,49.8,38,418,3420,38,41,32,73,37,4,4,78,4,644,1303,1.08,0.84,1.92,0.97,1.82,43.5,40.4,31.4,71.7,1.14,0.83,1.97,1.06,1.89,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
"310",2021,"Brest","Ligue 1","team",26,24.9,49.3,38,418,3420,38,48,31,79,45,3,4,62,4,685,1438,1.26,0.82,2.08,1.18,2,50,46.8,36,82.8,1.32,0.95,2.26,1.23,2.18,"https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats"
"311",2021,"Brighton","Premier League","team",27,25.8,51.1,38,418,3420,38,39,24,63,33,6,9,49,6,685,1516,1.03,0.63,1.66,0.87,1.5,50.9,43.8,33.2,77,1.34,0.87,2.21,1.15,2.03,"https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats"
"312",2021,"Burnley","Premier League","team",25,28.3,42.1,38,418,3420,38,32,20,52,29,3,3,48,0,389,1012,0.84,0.53,1.37,0.76,1.29,39.3,36.9,27.7,64.6,1.03,0.73,1.76,0.97,1.7,"https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats"
"313",2021,"Cagliari","Serie A","team",32,26.5,44.8,38,418,3420,38,43,30,73,39,4,5,77,3,589,1228,1.13,0.79,1.92,1.03,1.82,47.1,43.4,34,77.5,1.24,0.9,2.14,1.14,2.04,"https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats"
"314",2021,"Celta Vigo","La Liga","team",30,26.6,53.3,38,418,3420,38,55,39,94,48,7,7,109,5,514,1308,1.45,1.03,2.47,1.26,2.29,50.4,44.9,36.7,81.6,1.33,0.97,2.29,1.18,2.15,"https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats"
"315",2021,"Chelsea","Premier League","team",27,26,60.9,38,418,3420,38,56,38,94,48,8,10,51,3,895,1798,1.47,1,2.47,1.26,2.26,62.4,54.5,41.5,96.1,1.64,1.09,2.74,1.44,2.53,"https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats"
"316",2021,"Crotone","Serie A","team",31,27.8,46.3,38,418,3420,38,44,27,71,35,9,9,89,4,582,1217,1.16,0.71,1.87,0.92,1.63,40.4,33.4,23.9,57.2,1.06,0.63,1.69,0.88,1.51,"https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats"
"317",2021,"Crystal Palace","Premier League","team",24,29.1,40.6,38,418,3420,38,39,29,68,36,3,4,56,2,526,1132,1.03,0.76,1.79,0.95,1.71,34.1,31,23.6,54.6,0.9,0.62,1.52,0.82,1.44,"https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats"
"318",2021,"Cádiz","La Liga","team",34,28.8,34.8,38,418,3420,38,33,16,49,29,4,4,81,3,455,854,0.87,0.42,1.29,0.76,1.18,34.7,31.6,20.4,52,0.91,0.54,1.45,0.83,1.37,"https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats"
"319",2021,"Dijon","Ligue 1","team",33,25.7,46.2,38,418,3420,38,25,15,40,22,3,5,76,5,528,1204,0.66,0.39,1.05,0.58,0.97,33.7,29.9,22.6,52.6,0.89,0.6,1.48,0.79,1.38,"https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats"
"320",2021,"Dortmund","Bundesliga","team",26,25.6,59.6,34,374,3060,34,74,57,131,71,3,7,44,1,763,1745,2.18,1.68,3.85,2.09,3.76,66.2,60.4,51.2,111.5,1.95,1.5,3.45,1.78,3.28,"https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats"
"321",2021,"Eibar","La Liga","team",30,28.2,49.3,38,418,3420,38,29,20,49,25,4,9,71,3,507,1295,0.76,0.53,1.29,0.66,1.18,45.2,38.3,29.9,68.2,1.19,0.79,1.98,1.01,1.79,"https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats"
"322",2021,"Eint Frankfurt","Bundesliga","team",25,27.2,53.7,34,374,3060,34,63,52,115,55,8,8,82,1,664,1548,1.85,1.53,3.38,1.62,3.15,58.5,52.2,44,96.2,1.72,1.29,3.01,1.54,2.83,"https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats"
"323",2021,"Elche","La Liga","team",30,28.1,47.5,38,418,3420,38,33,25,58,31,2,3,99,3,500,927,0.87,0.66,1.53,0.82,1.47,29.9,27.5,21.8,49.4,0.79,0.57,1.36,0.72,1.3,"https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats"
"324",2021,"Everton","Premier League","team",29,26.3,46.4,38,418,3420,38,45,32,77,41,4,5,59,2,604,1184,1.18,0.84,2.03,1.08,1.92,45.7,41.9,30.7,72.6,1.2,0.81,2.01,1.1,1.91,"https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats"
"325",2021,"Fiorentina","Serie A","team",30,26.6,46.3,38,418,3420,38,44,31,75,38,6,6,86,5,637,1353,1.16,0.82,1.97,1,1.82,44.9,40.2,31.6,71.8,1.18,0.83,2.01,1.06,1.89,"https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats"
"326",2021,"Freiburg","Bundesliga","team",24,26.2,47.3,34,374,3060,34,51,34,85,45,6,6,62,0,463,1170,1.5,1,2.5,1.32,2.32,45.5,40.9,29.5,70.4,1.34,0.87,2.21,1.2,2.07,"https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats"
"327",2021,"Fulham","Premier League","team",28,25.2,49.7,38,418,3420,38,26,18,44,23,3,6,67,3,727,1354,0.68,0.47,1.16,0.61,1.08,40.5,35.9,26.3,62.2,1.07,0.69,1.76,0.95,1.64,"https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats"
"328",2021,"Genoa","Serie A","team",34,28.3,44.8,38,418,3420,38,46,32,78,42,4,4,87,2,523,1165,1.21,0.84,2.05,1.11,1.95,38.8,35.6,26.4,62,1.02,0.69,1.72,0.94,1.63,"https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats"
"329",2021,"Getafe","La Liga","team",31,26.7,43.3,38,418,3420,38,27,14,41,24,3,5,120,7,443,1090,0.71,0.37,1.08,0.63,1,34.4,30.5,23.6,54.1,0.91,0.62,1.53,0.8,1.42,"https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats"
"330",2021,"Granada","La Liga","team",34,27.4,41.4,38,418,3420,38,47,30,77,44,3,5,97,6,411,975,1.24,0.79,2.03,1.16,1.95,41.1,37.3,26.8,64,1.08,0.7,1.79,0.98,1.68,"https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats"
"331",2021,"Hellas Verona","Serie A","team",32,26.2,49.8,38,418,3420,38,38,30,68,35,3,3,91,1,599,1490,1,0.79,1.79,0.92,1.71,45.3,43,33.5,76.5,1.19,0.88,2.08,1.13,2.01,"https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats"
"332",2021,"Hertha BSC","Bundesliga","team",32,25.4,49.6,34,374,3060,34,40,29,69,36,4,6,67,3,589,1176,1.18,0.85,2.03,1.06,1.91,41.9,37.2,29.1,66.2,1.23,0.86,2.09,1.09,1.95,"https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats"
"333",2021,"Hoffenheim","Bundesliga","team",30,25.7,51.2,34,374,3060,34,51,38,89,46,5,6,68,4,581,1517,1.5,1.12,2.62,1.35,2.47,51.9,47.3,37.4,84.6,1.53,1.1,2.62,1.39,2.49,"https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats"
"334",2021,"Huesca","La Liga","team",27,28,48.3,38,418,3420,38,32,23,55,29,3,4,69,2,618,1185,0.84,0.61,1.45,0.76,1.37,38.9,36.1,26.7,62.8,1.02,0.7,1.73,0.95,1.65,"https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats"
"335",2021,"Inter","Serie A","team",25,27.7,52.5,38,418,3420,38,84,62,146,76,8,9,61,2,766,1707,2.21,1.63,3.84,2,3.63,74.2,67.2,52.5,119.8,1.95,1.38,3.34,1.77,3.15,"https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats"
"336",2021,"Juventus","Serie A","team",30,27.7,56.9,38,418,3420,38,76,59,135,68,8,10,80,6,949,1768,2,1.55,3.55,1.79,3.34,74.4,67,55.1,122.1,1.96,1.45,3.41,1.76,3.21,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"337",2021,"Köln","Bundesliga","team",28,24.9,46.3,34,374,3060,34,33,23,56,29,4,6,63,1,429,1131,0.97,0.68,1.65,0.85,1.53,40.5,35.9,25.5,61.5,1.19,0.75,1.94,1.06,1.81,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"338",2021,"Lazio","Serie A","team",30,29.4,53,38,418,3420,38,59,40,99,53,6,10,107,5,785,1688,1.55,1.05,2.61,1.39,2.45,58.2,50.7,39.6,90.2,1.53,1.04,2.57,1.33,2.37,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"339",2021,"Leeds United","Premier League","team",23,26.1,57.3,38,418,3420,38,60,45,105,56,4,4,61,1,811,1633,1.58,1.18,2.76,1.47,2.66,55.6,52.5,41.9,94.3,1.46,1.1,2.57,1.38,2.48,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"340",2021,"Leicester City","Premier League","team",27,26.5,54.3,38,418,3420,38,64,45,109,54,10,12,61,0,666,1464,1.68,1.18,2.87,1.42,2.61,55.8,46.3,33.7,80.1,1.47,0.89,2.36,1.22,2.11,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"341",2021,"Lens","Ligue 1","team",27,26.4,51.1,38,418,3420,38,53,35,88,43,10,12,94,7,743,1567,1.39,0.92,2.32,1.13,2.05,56.4,47.3,37.8,85.1,1.48,0.99,2.48,1.24,2.24,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"342",2021,"Levante","La Liga","team",29,28,52.2,38,418,3420,38,45,35,80,42,3,6,68,1,619,1537,1.18,0.92,2.11,1.11,2.03,40.4,35.7,29.6,65.3,1.06,0.78,1.84,0.94,1.72,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"343",2021,"Leverkusen","Bundesliga","team",30,25.4,59.7,34,374,3060,34,52,41,93,49,3,3,58,0,724,1522,1.53,1.21,2.74,1.44,2.65,46.3,44,34.7,78.7,1.36,1.02,2.38,1.29,2.32,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"344",2021,"Lille","Ligue 1","team",21,25.4,53.8,38,418,3420,38,62,39,101,57,5,5,68,2,713,1660,1.63,1.03,2.66,1.5,2.53,48.5,44.5,34.4,79,1.28,0.91,2.18,1.17,2.08,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"345",2021,"Liverpool","Premier League","team",28,26.8,62.1,38,418,3420,38,65,43,108,59,6,6,40,0,886,2057,1.71,1.13,2.84,1.55,2.68,67.5,62.9,48.3,111.2,1.78,1.27,3.05,1.66,2.93,"https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats"
"346",2021,"Lorient","Ligue 1","team",27,26.8,44.6,38,418,3420,38,49,26,75,40,9,10,69,3,572,1169,1.29,0.68,1.97,1.05,1.74,48.6,41.4,30.8,72.2,1.28,0.81,2.09,1.09,1.9,"https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats"
"347",2021,"Lyon","Ligue 1","team",29,25.8,54.9,38,418,3420,38,76,46,122,65,11,11,66,10,805,1991,2,1.21,3.21,1.71,2.92,81.4,73,54.9,127.9,2.14,1.44,3.59,1.92,3.36,"https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats"
"348",2021,"M'Gladbach","Bundesliga","team",23,26.9,51.7,34,374,3060,34,63,44,107,53,10,11,61,2,613,1371,1.85,1.29,3.15,1.56,2.85,54.9,46.5,37.1,83.6,1.62,1.09,2.71,1.37,2.46,"https://fbref.com/en/squads/32f3ee20/2020-2021/Monchengladbach-Stats"
"349",2021,"Mainz 05","Bundesliga","team",31,25.8,40.7,34,374,3060,34,39,23,62,34,5,5,63,1,442,1046,1.15,0.68,1.82,1,1.68,49.9,46,34.9,80.9,1.47,1.03,2.49,1.35,2.38,"https://fbref.com/en/squads/a224b06a/2020-2021/Mainz-05-Stats"
"350",2021,"Manchester City","Premier League","team",24,26.1,63.5,38,418,3420,38,82,55,137,77,5,9,46,2,1096,2051,2.16,1.45,3.61,2.03,3.47,68.2,61.2,45.4,106.6,1.8,1.19,2.99,1.61,2.81,"https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats"
"351",2021,"Manchester Utd","Premier League","team",29,25.6,55.7,38,418,3420,38,70,51,121,60,10,11,64,1,877,1832,1.84,1.34,3.18,1.58,2.92,60.1,51.4,41.6,93.1,1.58,1.1,2.68,1.35,2.45,"https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats"
"352",2021,"Marseille","Ligue 1","team",31,27.2,53.6,38,418,3420,38,53,45,98,49,4,7,98,9,606,1499,1.39,1.18,2.58,1.29,2.47,47,41.6,36.5,78,1.24,0.96,2.2,1.09,2.05,"https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats"
"353",2021,"Metz","Ligue 1","team",27,25.7,45.2,38,418,3420,38,42,28,70,35,7,11,84,4,744,1221,1.11,0.74,1.84,0.92,1.66,44.1,35.8,28.3,64,1.16,0.74,1.9,0.94,1.68,"https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats"
"354",2021,"Milan","Serie A","team",29,24.4,51.7,38,418,3420,38,72,47,119,57,15,20,83,4,784,1483,1.89,1.24,3.13,1.5,2.74,70.7,56,43.9,99.8,1.86,1.15,3.02,1.47,2.63,"https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats"
