"","index","Name","Position","Statistic","Value","percentile"
"63598",11644,"Lucas Digne","Full-Back","Succ_Take",0.07,2
"63599",11645,"Lucas Olaza","Full-Back","Succ_Take",0.29,18
"63600",11646,"Luis Pérez","Full-Back","Succ_Take",0.71,57
"63601",11647,"Lukas Kübler","Full-Back","Succ_Take",0.34,24
"63602",11648,"Luke Ayling","Full-Back","Succ_Take",0.59,47
"63603",11649,"Luke Shaw","Full-Back","Succ_Take",0.5,40
"63604",11650,"Luke Thomas","Full-Back","Succ_Take",0.47,37
"63605",11651,"Mads Pedersen","Full-Back","Succ_Take",0.6,48
"63606",11652,"Mads Roerslev","Full-Back","Succ_Take",0.18,8
"63607",11653,"Malo Gusto","Full-Back","Succ_Take",1.25,84
"63608",11654,"Manuel Lazzari","Full-Back","Succ_Take",0.61,49
"63609",11655,"Manuel Sánchez","Full-Back","Succ_Take",0.65,52
"63610",11656,"Marc Cucurella","Full-Back","Succ_Take",0.27,15
"63611",11657,"Marcel Halstenberg","Full-Back","Succ_Take",0.56,45
"63612",11658,"Marcos Acuña","Full-Back","Succ_Take",0.78,63
"63613",11659,"Marcos Alonso","Full-Back","Succ_Take",0.12,5
"63614",11660,"Mário Rui","Full-Back","Succ_Take",0.43,31
"63615",11661,"Marvin Plattenhardt","Full-Back","Succ_Take",0.09,3
"63616",11662,"Massadio Haïdara","Full-Back","Succ_Take",0.52,41
"63617",11663,"Mathías Olivera","Full-Back","Succ_Take",0.62,51
"63618",11664,"Matt Targett","Full-Back","Succ_Take",0.2,9
"63619",11665,"Matteo Darmian","Full-Back","Succ_Take",0.42,30
"63620",11666,"Matteo Ruggeri","Full-Back","Succ_Take",0.43,31
"63621",11667,"Mattia De Sciglio","Full-Back","Succ_Take",0.18,8
"63622",11668,"Matty Cash","Full-Back","Succ_Take",0.82,66
"63623",11669,"Maxime Busi","Full-Back","Succ_Take",0.51,41
"63624",11670,"Maximilian Mittelstädt","Full-Back","Succ_Take",2.1,97
"63625",11671,"Melvin Bard","Full-Back","Succ_Take",0.87,68
"63626",11672,"Mërgim Vojvoda","Full-Back","Succ_Take",0.71,57
"63627",11673,"Mickaël Alphonse","Full-Back","Succ_Take",0.65,52
"63628",11674,"Miguel Gutiérrez","Full-Back","Succ_Take",0.91,71
"63629",11675,"Mikkel Desler","Full-Back","Succ_Take",0.93,72
"63630",11676,"Mitchel Bakker","Full-Back","Succ_Take",0.53,42
"63631",11677,"Mitchell Weiser","Full-Back","Succ_Take",1.49,90
"63632",11678,"Moussa Diarra","Full-Back","Succ_Take",0.6,48
"63633",11679,"Nacho Vidal","Full-Back","Succ_Take",0.94,73
"63634",11680,"Nahuel Molina","Full-Back","Succ_Take",0.57,46
"63635",11681,"Nathan Patterson","Full-Back","Succ_Take",0.88,68
"63636",11682,"Nathaniel Clyne","Full-Back","Succ_Take",0.27,15
"63637",11683,"Neco Williams","Full-Back","Succ_Take",0.99,77
"63638",11684,"Nélson Semedo","Full-Back","Succ_Take",1.05,79
"63639",11685,"Neto Borges","Full-Back","Succ_Take",1.51,91
"63640",11686,"Nicola Murru","Full-Back","Succ_Take",0,1
"63641",11687,"Nicolas Cozza","Full-Back","Succ_Take",0.35,25
"63642",11688,"Nicolás Tagliafico","Full-Back","Succ_Take",0.36,26
"63643",11689,"Niko Gießelmann","Full-Back","Succ_Take",0.28,16
"63644",11690,"Noah Fadiga","Full-Back","Succ_Take",1.18,83
"63645",11691,"Nordi Mukiele","Full-Back","Succ_Take",0.47,37
"63646",11692,"Noussair Mazraoui","Full-Back","Succ_Take",0.95,74
"63647",11693,"Nuno Mendes","Full-Back","Succ_Take",1.61,93
"63648",11694,"Nuno Tavares","Full-Back","Succ_Take",2.08,96
"63649",11695,"Ola Aina","Full-Back","Succ_Take",2.45,99
"63650",11696,"Oleksandr Zinchenko","Full-Back","Succ_Take",0.69,56
"63651",11697,"Óscar de Marcos","Full-Back","Succ_Take",0.25,13
"63652",11698,"Óscar Gil","Full-Back","Succ_Take",0.68,55
"63653",11699,"Pablo Maffeo","Full-Back","Succ_Take",0.92,72
"63654",11700,"Pasquale Mazzocchi","Full-Back","Succ_Take",2.22,98
"63655",11701,"Paulo Otávio","Full-Back","Succ_Take",0.97,75
"63656",11702,"Pavel Kadeřábek","Full-Back","Succ_Take",0.12,5
"63657",11703,"Pedro Porro","Full-Back","Succ_Take",1.5,91
"63658",11704,"Pervis Estupiñán","Full-Back","Succ_Take",0.56,45
"63659",11705,"Petar Stojanović","Full-Back","Succ_Take",0.58,46
"63660",11706,"Philipp Max","Full-Back","Succ_Take",0.28,16
"63661",11707,"Pol Lirola","Full-Back","Succ_Take",1.03,78
"63662",11708,"Quentin Bernard","Full-Back","Succ_Take",0.14,6
"63663",11709,"Quentin Merlin","Full-Back","Succ_Take",1.12,83
"63664",11710,"Ramy Bensebaini","Full-Back","Succ_Take",0.46,35
"63665",11711,"Raphaël Guerreiro","Full-Back","Succ_Take",1.07,81
"63666",11712,"Rasmus Nissen","Full-Back","Succ_Take",0.44,32
"63667",11713,"Rayan Aït Nouri","Full-Back","Succ_Take",2.1,97
"63668",11714,"Reece James","Full-Back","Succ_Take",1.59,93
"63669",11715,"Reinildo Mandava","Full-Back","Succ_Take",0.29,18
"63670",11716,"Renan Lodi","Full-Back","Succ_Take",0.82,66
"63671",11717,"Rick Karsdorp","Full-Back","Succ_Take",0,1
"63672",11718,"Rico Henry","Full-Back","Succ_Take",0.74,59
"63673",11719,"Ridle Baku","Full-Back","Succ_Take",0.82,66
"63674",11720,"Robert Gumny","Full-Back","Succ_Take",0.34,24
"63675",11721,"Rogério","Full-Back","Succ_Take",0.72,58
"63676",11722,"Romain Perraud","Full-Back","Succ_Take",0.47,37
"63677",11723,"Ruben Aguilar","Full-Back","Succ_Take",0.39,27
"63678",11724,"Rubén García","Full-Back","Succ_Take",0.66,54
"63679",11725,"Rubén Peña","Full-Back","Succ_Take",0.89,69
"63680",11726,"Ryan Fredericks","Full-Back","Succ_Take",0.51,41
"63681",11727,"Saidy Janko","Full-Back","Succ_Take",1.56,92
"63682",11728,"Sead Kolašinac","Full-Back","Succ_Take",0.16,7
"63683",11729,"Séamus Coleman","Full-Back","Succ_Take",0.84,67
"63684",11730,"Sébastien Corchia","Full-Back","Succ_Take",0.34,24
"63685",11731,"Serge Aurier","Full-Back","Succ_Take",0.69,56
"63686",11732,"Sergio Akieme","Full-Back","Succ_Take",1.06,80
"63687",11733,"Sergio Escudero","Full-Back","Succ_Take",0.18,8
"63688",11734,"Silvan Widmer","Full-Back","Succ_Take",0.35,25
"63689",11735,"Souleyman Doumbia","Full-Back","Succ_Take",1.22,84
"63690",11736,"Takehiro Tomiyasu","Full-Back","Succ_Take",0.14,6
"63691",11737,"Tariq Lamptey","Full-Back","Succ_Take",1.59,93
"63692",11738,"Theo Hernández","Full-Back","Succ_Take",0.74,59
"63693",11739,"Thibault De Smet","Full-Back","Succ_Take",0.25,13
"63694",11740,"Thierry Correia","Full-Back","Succ_Take",0.55,44
"63695",11741,"Thomas Delaine","Full-Back","Succ_Take",0.96,75
"63696",11742,"Thomas Foket","Full-Back","Succ_Take",0.45,33
"63697",11743,"Thomas Meunier","Full-Back","Succ_Take",0.62,51
"63698",11744,"Thomas Ouwejan","Full-Back","Succ_Take",0.11,4
"63699",11745,"Timothy Castagne","Full-Back","Succ_Take",0.34,24
"63700",11746,"Tommaso Augello","Full-Back","Succ_Take",1.08,81
"63701",11747,"Toni Lato","Full-Back","Succ_Take",0.62,51
"63702",11748,"Trent Alexander-Arnold","Full-Back","Succ_Take",0.69,56
"63703",11749,"Tyrell Malacia","Full-Back","Succ_Take",0.34,24
"63704",11750,"Tyrick Mitchell","Full-Back","Succ_Take",0.48,38
"63705",11751,"Tyronne Ebuehi","Full-Back","Succ_Take",0.48,38
"63706",11752,"Valentin Gendrey","Full-Back","Succ_Take",0.39,27
"63707",11753,"Valentino Lazaro","Full-Back","Succ_Take",1.25,84
"63708",11754,"Valery","Full-Back","Succ_Take",0.64,52
"63709",11755,"Vanderson","Full-Back","Succ_Take",1.06,80
"63710",11756,"Vincent Le Goff","Full-Back","Succ_Take",0.33,22
"63711",11757,"Vitaliy Mykolenko","Full-Back","Succ_Take",0.43,31
"63712",11758,"Vladimír Coufal","Full-Back","Succ_Take",0.11,4
"63713",11759,"Wilfried Singo","Full-Back","Succ_Take",1.47,90
"63714",11760,"Yan Couto","Full-Back","Succ_Take",2.96,99
"63715",11761,"Yan Valery","Full-Back","Succ_Take",1.28,86
"63716",11762,"Yasser Larouci","Full-Back","Succ_Take",1.91,95
"63717",11763,"Youcef Atal","Full-Back","Succ_Take",1.55,92
"63718",11764,"Youssouf Koné","Full-Back","Succ_Take",0.94,73
"63719",11765,"Youssouf Sabaly","Full-Back","Succ_Take",0.99,77
"63720",11766,"Yuri Berchiche","Full-Back","Succ_Take",0.34,24
"63721",11767,"Zeki Çelik","Full-Back","Succ_Take",0.25,13
"63722",11768,"Aaron Cresswell","Full-Back","Succ_percent_Take",1.46,11
"63723",11769,"Aaron Hickey","Full-Back","Succ_percent_Take",2.07,33
"63724",11770,"Aarón Martín","Full-Back","Succ_percent_Take",3.16,63
"63725",11771,"Aaron Wan-Bissaka","Full-Back","Succ_percent_Take",5.31,87
"63726",11772,"Abdoulaye Bamba","Full-Back","Succ_percent_Take",4.9,85
"63727",11773,"Abdu Conté","Full-Back","Succ_percent_Take",0.51,2
"63728",11774,"Achraf Hakimi","Full-Back","Succ_percent_Take",1.89,23
"63729",11775,"Adam Marušić","Full-Back","Succ_percent_Take",2.14,36
"63730",11776,"Adam Masina","Full-Back","Succ_percent_Take",NA,NA
"63731",11777,"Adam Smith","Full-Back","Succ_percent_Take",0.66,2
"63732",11778,"Adrien Truffert","Full-Back","Succ_percent_Take",2.1,34
"63733",11779,"Aihen Muñoz","Full-Back","Succ_percent_Take",3.15,63
"63734",11780,"Akim Zedadka","Full-Back","Succ_percent_Take",2.33,40
"63735",11781,"Alberto Moreno","Full-Back","Succ_percent_Take",3.56,70
"63736",11782,"Aleix Vidal","Full-Back","Succ_percent_Take",2.99,59
"63737",11783,"Alejandro Balde","Full-Back","Succ_percent_Take",2.63,48
"63738",11784,"Alejandro Pozo Pozo","Full-Back","Succ_percent_Take",4.4,81
"63739",11785,"Aleksa Terzić","Full-Back","Succ_percent_Take",8.29,97
"63740",11786,"Álex Centelles","Full-Back","Succ_percent_Take",6.05,92
"63741",11787,"Álex Moreno","Full-Back","Succ_percent_Take",4.41,81
"63742",11788,"Alex Sandro","Full-Back","Succ_percent_Take",4.12,77
"63743",11789,"Alex Telles","Full-Back","Succ_percent_Take",4.67,83
"63744",11790,"Alfonso Espino","Full-Back","Succ_percent_Take",1.7,17
"63745",11791,"Alfonso Pedraza","Full-Back","Succ_percent_Take",2.72,51
"63746",11792,"Alphonso Davies","Full-Back","Succ_percent_Take",2.23,37
"63747",11793,"Andoni Gorosabel","Full-Back","Succ_percent_Take",3.24,65
"63748",11794,"Andrea Cambiaso","Full-Back","Succ_percent_Take",2.78,53
"63749",11795,"Andreas Bruus","Full-Back","Succ_percent_Take",3.01,60
"63750",11796,"Andrew Robertson","Full-Back","Succ_percent_Take",1.93,25
"63751",11797,"Angeliño","Full-Back","Succ_percent_Take",1.9,23
"63752",11798,"Anthony Caci","Full-Back","Succ_percent_Take",1.64,15
"63753",11799,"Anthony Jung","Full-Back","Succ_percent_Take",2.38,42
"63754",11800,"Antonee Robinson","Full-Back","Succ_percent_Take",1.84,21
"63755",11801,"Antonino Gallo","Full-Back","Succ_percent_Take",2.79,54
"63756",11802,"Arkadiusz Reca","Full-Back","Succ_percent_Take",1.67,16
"63757",11803,"Ashley Young","Full-Back","Succ_percent_Take",2.6,47
"63758",11804,"Bartosz Bereszyński","Full-Back","Succ_percent_Take",2.01,29
"63759",11805,"Ben Chilwell","Full-Back","Succ_percent_Take",2.73,51
"63760",11806,"Ben Davies","Full-Back","Succ_percent_Take",1.79,19
"63761",11807,"Ben Johnson","Full-Back","Succ_percent_Take",6.05,92
"63762",11808,"Benjamin Henrichs","Full-Back","Succ_percent_Take",2.39,43
"63763",11809,"Benjamin Pavard","Full-Back","Succ_percent_Take",0,1
"63764",11810,"Benno Schmitz","Full-Back","Succ_percent_Take",0.98,3
"63765",11811,"Birger Meling","Full-Back","Succ_percent_Take",2.61,48
"63766",11812,"Borna Sosa","Full-Back","Succ_percent_Take",2.95,59
"63767",11813,"Brandon Soppy","Full-Back","Succ_percent_Take",4.14,78
"63768",11814,"Brian Oliván","Full-Back","Succ_percent_Take",1.41,8
"63769",11815,"Carlos","Full-Back","Succ_percent_Take",2.36,41
"63770",11816,"Carlos Clerc","Full-Back","Succ_percent_Take",2.03,30
"63771",11817,"Carmona","Full-Back","Succ_percent_Take",6.88,94
"63772",11818,"Cédric Brunner","Full-Back","Succ_percent_Take",2.75,53
"63773",11819,"César Azpilicueta","Full-Back","Succ_percent_Take",4.52,81
"63774",11820,"Charalambos Lykogiannis","Full-Back","Succ_percent_Take",3.06,61
"63775",11821,"Christian Günter","Full-Back","Succ_percent_Take",2.51,46
"63776",11822,"Christopher Lenz","Full-Back","Succ_percent_Take",8.31,98
"63777",11823,"Christopher Trimmel","Full-Back","Succ_percent_Take",2.22,37
"63778",11824,"Colin Dagba","Full-Back","Succ_percent_Take",5.34,88
"63779",11825,"Cristian Gamboa","Full-Back","Succ_percent_Take",2.8,55
"63780",11826,"Cristiano Biraghi","Full-Back","Succ_percent_Take",1.52,13
"63781",11827,"Damián Suárez","Full-Back","Succ_percent_Take",2.14,36
"63782",11828,"Dani Carvajal","Full-Back","Succ_percent_Take",2.82,55
"63783",11829,"Danilo","Full-Back","Succ_percent_Take",1.01,4
"63784",11830,"Danilo Soares","Full-Back","Succ_percent_Take",2.33,40
"63785",11831,"Danny da Costa","Full-Back","Succ_percent_Take",3.48,68
"63786",11832,"David Raum","Full-Back","Succ_percent_Take",1.36,7
"63787",11833,"Davide Calabria","Full-Back","Succ_percent_Take",1.5,12
"63788",11834,"Davide Faraoni","Full-Back","Succ_percent_Take",2.68,50
"63789",11835,"Davide Zappacosta","Full-Back","Succ_percent_Take",3.35,66
"63790",11836,"Deiver Machado","Full-Back","Succ_percent_Take",1.57,13
"63791",11837,"Dennis Appiah","Full-Back","Succ_percent_Take",3.77,73
"63792",11838,"Diego Rico","Full-Back","Succ_percent_Take",2.95,59
"63793",11839,"Dimitri Foulquier","Full-Back","Succ_percent_Take",2.73,51
"63794",11840,"Diogo Dalot","Full-Back","Succ_percent_Take",2.83,56
"63795",11841,"Djed Spence","Full-Back","Succ_percent_Take",8.73,98
"63796",11842,"Dodô","Full-Back","Succ_percent_Take",2.39,43
"63797",11843,"Domagoj Bradarić","Full-Back","Succ_percent_Take",1.44,10
"63798",11844,"Elseid Hysaj","Full-Back","Succ_percent_Take",1.84,21
"63799",11845,"Emerson","Full-Back","Succ_percent_Take",3.36,67
"63800",11846,"Emerson Palmieri","Full-Back","Succ_percent_Take",2.54,47
"63801",11847,"Enzo Ebosse","Full-Back","Succ_percent_Take",5.53,89
"63802",11848,"Fabiano Parisi","Full-Back","Succ_percent_Take",2.02,30
"63803",11849,"Fabien Centonze","Full-Back","Succ_percent_Take",4.28,79
"63804",11850,"Fabio Depaoli","Full-Back","Succ_percent_Take",1.45,10
"63805",11851,"Faitout Maouassa","Full-Back","Succ_percent_Take",2.12,35
"63806",11852,"Falaye Sacko","Full-Back","Succ_percent_Take",2.09,34
"63807",11853,"Faouzi Ghoulam","Full-Back","Succ_percent_Take",11.27,99
"63808",11854,"Ferland Mendy","Full-Back","Succ_percent_Take",5.09,86
"63809",11855,"Francisco Garcia","Full-Back","Succ_percent_Take",1.52,13
"63810",11856,"Frederic Guilbert","Full-Back","Succ_percent_Take",4.34,80
"63811",11857,"Gabriel Gudmundsson","Full-Back","Succ_percent_Take",7.8,96
"63812",11858,"Gedeon Kalulu","Full-Back","Succ_percent_Take",2.53,46
"63813",11859,"Giacomo Quagliata","Full-Back","Succ_percent_Take",5.91,91
"63814",11860,"Gideon Mensah","Full-Back","Succ_percent_Take",2.32,39
"63815",11861,"Giorgos Kyriakopoulos","Full-Back","Succ_percent_Take",11.94,100
"63816",11862,"Giovanni Di Lorenzo","Full-Back","Succ_percent_Take",1.24,6
"63817",11863,"Giovanni González","Full-Back","Succ_percent_Take",5.11,86
"63818",11864,"Giuseppe Pezzella","Full-Back","Succ_percent_Take",3.87,74
"63819",11865,"Gonzalo Montiel","Full-Back","Succ_percent_Take",3.13,62
"63820",11866,"Hamari Traoré","Full-Back","Succ_percent_Take",1.44,10
"63821",11867,"Hans Hateboer","Full-Back","Succ_percent_Take",2.86,57
"63822",11868,"Harry Toffolo","Full-Back","Succ_percent_Take",3.84,73
"63823",11869,"Helibelton Palacios","Full-Back","Succ_percent_Take",2.28,38
"63824",11870,"Henning Matriciani","Full-Back","Succ_percent_Take",3.04,60
"63825",11871,"Houboulang Mendes","Full-Back","Succ_percent_Take",4.16,78
"63826",11872,"Hugo Bueno","Full-Back","Succ_percent_Take",3.49,69
"63827",11873,"Hugo Mallo","Full-Back","Succ_percent_Take",1.72,17
"63828",11874,"Iago","Full-Back","Succ_percent_Take",2.23,37
"63829",11875,"Iglesias","Full-Back","Succ_percent_Take",2.1,34
"63830",11876,"Iñigo Lekue","Full-Back","Succ_percent_Take",3.95,75
"63831",11877,"Isaac Carcelen","Full-Back","Succ_percent_Take",4.7,83
"63832",11878,"Ismael Diallo","Full-Back","Succ_percent_Take",1.87,22
"63833",11879,"Ismail Jakobs","Full-Back","Succ_percent_Take",6.33,93
"63834",11880,"Issa Kaboré","Full-Back","Succ_percent_Take",5.53,89
"63835",11881,"Issiaga Sylla","Full-Back","Succ_percent_Take",2.86,57
"63836",11882,"Iván Balliu","Full-Back","Succ_percent_Take",1.17,5
"63837",11883,"Iyenoma Udogie","Full-Back","Succ_percent_Take",1.5,12
"63838",11884,"James Justin","Full-Back","Succ_percent_Take",1.52,13
"63839",11885,"Jaume Costa","Full-Back","Succ_percent_Take",1.42,9
"63840",11886,"Javi","Full-Back","Succ_percent_Take",8.2,97
"63841",11887,"Javi Galán","Full-Back","Succ_percent_Take",1.63,14
"63842",11888,"Jeremie Frimpong","Full-Back","Succ_percent_Take",2.29,39
"63843",11889,"Jeremy Toljan","Full-Back","Succ_percent_Take",1.92,24
"63844",11890,"Jesús Navas","Full-Back","Succ_percent_Take",2.45,44
"63845",11891,"Joakim Mæhle","Full-Back","Succ_percent_Take",2.01,29
"63846",11892,"João Cancelo","Full-Back","Succ_percent_Take",7.85,97
"63847",11893,"Joe Scally","Full-Back","Succ_percent_Take",1.65,16
"63848",11894,"Joël Veltman","Full-Back","Succ_percent_Take",1.19,5
"63849",11895,"Joel Ward","Full-Back","Succ_percent_Take",3.59,71
"63850",11896,"Jonas Hector","Full-Back","Succ_percent_Take",1.93,25
"63851",11897,"Jonathan Clauss","Full-Back","Succ_percent_Take",2.09,34
"63852",11898,"Jonjoe Kenny","Full-Back","Succ_percent_Take",2.95,59
"63853",11899,"Jonny Castro","Full-Back","Succ_percent_Take",3.13,62
"63854",11900,"Jordan Lotomba","Full-Back","Succ_percent_Take",2.48,45
"63855",11901,"Jordan Zemura","Full-Back","Succ_percent_Take",2.79,54
"63856",11902,"Jordi Alba","Full-Back","Succ_percent_Take",3.84,73
"63857",11903,"José Luis Gayà","Full-Back","Succ_percent_Take",3.29,65
"63858",11904,"Joseba Zaldúa","Full-Back","Succ_percent_Take",4.23,79
"63859",11905,"Josha Vagnoman","Full-Back","Succ_percent_Take",5.96,91
"63860",11906,"Josip Stanišić","Full-Back","Succ_percent_Take",10.89,98
"63861",11907,"Juan Bernat","Full-Back","Succ_percent_Take",4.18,79
"63862",11908,"Juan Cruz Armada","Full-Back","Succ_percent_Take",2.37,42
"63863",11909,"Juan Cuadrado","Full-Back","Succ_percent_Take",1.95,26
"63864",11910,"Juan Foyth","Full-Back","Succ_percent_Take",3.24,65
"63865",11911,"Juan Miranda","Full-Back","Succ_percent_Take",4.13,77
"63866",11912,"Julian Ryerson","Full-Back","Succ_percent_Take",3.92,74
"63867",11913,"Junior Firpo","Full-Back","Succ_percent_Take",3.51,69
"63868",11914,"Junior Sambia","Full-Back","Succ_percent_Take",5.31,87
"63869",11915,"Kelvin Amian","Full-Back","Succ_percent_Take",2.85,56
"63870",11916,"Kenny Lala","Full-Back","Succ_percent_Take",4.83,84
"63871",11917,"Kenny Tete","Full-Back","Succ_percent_Take",2.67,49
"63872",11918,"Kieran Tierney","Full-Back","Succ_percent_Take",5.46,88
"63873",11919,"Kieran Trippier","Full-Back","Succ_percent_Take",1.7,17
"63874",11920,"Kiko Femenía","Full-Back","Succ_percent_Take",3.85,74
"63875",11921,"Kiliann Sildillia","Full-Back","Succ_percent_Take",1.89,23
"63876",11922,"Kostas Stafylidis","Full-Back","Succ_percent_Take",5.98,91
"63877",11923,"Kostas Tsimikas","Full-Back","Succ_percent_Take",3.34,66
"63878",11924,"Kyle Walker","Full-Back","Succ_percent_Take",5.07,86
"63879",11925,"Kyle Walker-Peters","Full-Back","Succ_percent_Take",2.14,36
"63880",11926,"Leonardo Sernicola","Full-Back","Succ_percent_Take",1.98,27
"63881",11927,"Leonardo Spinazzola","Full-Back","Succ_percent_Take",2.95,59
"63882",11928,"Lorenzo De Silvestri","Full-Back","Succ_percent_Take",11.14,99
"63883",11929,"Lorenzo Venuti","Full-Back","Succ_percent_Take",7.32,95
"63884",11930,"Luca Pellegrini","Full-Back","Succ_percent_Take",6.83,94
"63885",11931,"Lucas Digne","Full-Back","Succ_percent_Take",0.44,1
"63886",11932,"Lucas Olaza","Full-Back","Succ_percent_Take",2.68,50
"63887",11933,"Luis Pérez","Full-Back","Succ_percent_Take",3.72,72
"63888",11934,"Lukas Kübler","Full-Back","Succ_percent_Take",4.3,80
"63889",11935,"Luke Ayling","Full-Back","Succ_percent_Take",2.2,36
"63890",11936,"Luke Shaw","Full-Back","Succ_percent_Take",1.48,11
"63891",11937,"Luke Thomas","Full-Back","Succ_percent_Take",5.87,90
"63892",11938,"Mads Pedersen","Full-Back","Succ_percent_Take",2.49,45
"63893",11939,"Mads Roerslev","Full-Back","Succ_percent_Take",2.97,59
"63894",11940,"Malo Gusto","Full-Back","Succ_percent_Take",2.6,47
"63895",11941,"Manuel Lazzari","Full-Back","Succ_percent_Take",2.44,43
"63896",11942,"Manuel Sánchez","Full-Back","Succ_percent_Take",2.39,43
"63897",11943,"Marc Cucurella","Full-Back","Succ_percent_Take",1.92,24
"63898",11944,"Marcel Halstenberg","Full-Back","Succ_percent_Take",4.01,76
"63899",11945,"Marcos Acuña","Full-Back","Succ_percent_Take",1.95,26
"63900",11946,"Marcos Alonso","Full-Back","Succ_percent_Take",11.66,99
"63901",11947,"Mário Rui","Full-Back","Succ_percent_Take",2.69,50
"63902",11948,"Marvin Plattenhardt","Full-Back","Succ_percent_Take",0.56,2
"63903",11949,"Massadio Haïdara","Full-Back","Succ_percent_Take",2.75,53
"63904",11950,"Mathías Olivera","Full-Back","Succ_percent_Take",2.8,55
"63905",11951,"Matt Targett","Full-Back","Succ_percent_Take",19.61,100
"63906",11952,"Matteo Darmian","Full-Back","Succ_percent_Take",1.84,21
"63907",11953,"Matteo Ruggeri","Full-Back","Succ_percent_Take",4.82,84
"63908",11954,"Mattia De Sciglio","Full-Back","Succ_percent_Take",1.98,27
"63909",11955,"Matty Cash","Full-Back","Succ_percent_Take",2.75,53
"63910",11956,"Maxime Busi","Full-Back","Succ_percent_Take",2.69,50
"63911",11957,"Maximilian Mittelstädt","Full-Back","Succ_percent_Take",7.78,95
"63912",11958,"Melvin Bard","Full-Back","Succ_percent_Take",2.03,30
"63913",11959,"Mërgim Vojvoda","Full-Back","Succ_percent_Take",3.53,69
"63914",11960,"Mickaël Alphonse","Full-Back","Succ_percent_Take",3.6,71
"63915",11961,"Miguel Gutiérrez","Full-Back","Succ_percent_Take",1.97,26
"63916",11962,"Mikkel Desler","Full-Back","Succ_percent_Take",2.45,44
"63917",11963,"Mitchel Bakker","Full-Back","Succ_percent_Take",2.04,31
"63918",11964,"Mitchell Weiser","Full-Back","Succ_percent_Take",1.46,11
"63919",11965,"Moussa Diarra","Full-Back","Succ_percent_Take",3.17,64
"63920",11966,"Nacho Vidal","Full-Back","Succ_percent_Take",3.63,71
"63921",11967,"Nahuel Molina","Full-Back","Succ_percent_Take",1.77,18
"63922",11968,"Nathan Patterson","Full-Back","Succ_percent_Take",4.18,79
"63923",11969,"Nathaniel Clyne","Full-Back","Succ_percent_Take",2.29,39
"63924",11970,"Neco Williams","Full-Back","Succ_percent_Take",1.98,27
"63925",11971,"Nélson Semedo","Full-Back","Succ_percent_Take",2.07,33
"63926",11972,"Neto Borges","Full-Back","Succ_percent_Take",1.86,21
"63927",11973,"Nicola Murru","Full-Back","Succ_percent_Take",0,1
"63928",11974,"Nicolas Cozza","Full-Back","Succ_percent_Take",2.35,41
"63929",11975,"Nicolás Tagliafico","Full-Back","Succ_percent_Take",1.09,4
"63930",11976,"Niko Gießelmann","Full-Back","Succ_percent_Take",1.99,28
"63931",11977,"Noah Fadiga","Full-Back","Succ_percent_Take",3.19,64
"63932",11978,"Nordi Mukiele","Full-Back","Succ_percent_Take",1.98,27
"63933",11979,"Noussair Mazraoui","Full-Back","Succ_percent_Take",7.28,94
"63934",11980,"Nuno Mendes","Full-Back","Succ_percent_Take",2.51,46
"63935",11981,"Nuno Tavares","Full-Back","Succ_percent_Take",1.59,14
"63936",11982,"Ola Aina","Full-Back","Succ_percent_Take",5.58,90
"63937",11983,"Oleksandr Zinchenko","Full-Back","Succ_percent_Take",3,60
"63938",11984,"Óscar de Marcos","Full-Back","Succ_percent_Take",1.4,8
"63939",11985,"Óscar Gil","Full-Back","Succ_percent_Take",2.27,38
"63940",11986,"Pablo Maffeo","Full-Back","Succ_percent_Take",1.43,9
"63941",11987,"Pasquale Mazzocchi","Full-Back","Succ_percent_Take",3.41,67
"63942",11988,"Paulo Otávio","Full-Back","Succ_percent_Take",2.06,32
"63943",11989,"Pavel Kadeřábek","Full-Back","Succ_percent_Take",1,3
"63944",11990,"Pedro Porro","Full-Back","Succ_percent_Take",4.84,84
"63945",11991,"Pervis Estupiñán","Full-Back","Succ_percent_Take",1.81,19
"63946",11992,"Petar Stojanović","Full-Back","Succ_percent_Take",2.05,31
"63947",11993,"Philipp Max","Full-Back","Succ_percent_Take",4.62,82
"63948",11994,"Pol Lirola","Full-Back","Succ_percent_Take",5.42,88
"63949",11995,"Quentin Bernard","Full-Back","Succ_percent_Take",3.57,70
"63950",11996,"Quentin Merlin","Full-Back","Succ_percent_Take",3.74,72
"63951",11997,"Ramy Bensebaini","Full-Back","Succ_percent_Take",1.65,16
"63952",11998,"Raphaël Guerreiro","Full-Back","Succ_percent_Take",2.68,50
"63953",11999,"Rasmus Nissen","Full-Back","Succ_percent_Take",3.17,64
"63954",12000,"Rayan Aït Nouri","Full-Back","Succ_percent_Take",4.65,82
"63955",12001,"Reece James","Full-Back","Succ_percent_Take",3.98,76
"63956",12002,"Reinildo Mandava","Full-Back","Succ_percent_Take",1.21,5
"63957",12003,"Renan Lodi","Full-Back","Succ_percent_Take",2.65,48
"63958",12004,"Rick Karsdorp","Full-Back","Succ_percent_Take",0,1
"63959",12005,"Rico Henry","Full-Back","Succ_percent_Take",1.86,21
"63960",12006,"Ridle Baku","Full-Back","Succ_percent_Take",1.64,15
"63961",12007,"Robert Gumny","Full-Back","Succ_percent_Take",1.68,16
"63962",12008,"Rogério","Full-Back","Succ_percent_Take",2.33,40
"63963",12009,"Romain Perraud","Full-Back","Succ_percent_Take",1.39,7
