"","Name","Position","index","Squad","Comp","Age","Url","Nation","Starts_Playing","MP_Playing","Min_Playing","Gls","Ast","G_minus_PK","npxG_Expected","xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Sh_Standard","SoT_Standard","G_per_Sh_Standard","G_per_SoT_Standard","npxG_per_Sh_Expected","Att_Total","Cmp_percent_Total","xA","Final_Third","PPA","CrsPA","SCA_SCA","GCA_GCA","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Tkl_Challenges","Tkl_percent_Challenges","Touches_Touches","Att 3rd_Touches","Att_Take","Succ_Take","Succ_percent_Take","Carries_Carries","Final_Third_Carries","CPA_Carries","Fld","Crs","Won_percent_Aerial"
"1283","Lisandro Martínez","Centre-Back",1591,"Manchester Utd","Premier League",25,"https://fbref.com/en/players/bac46a10/Lisandro-Martinez","ARG",24,27,2114,0.04,0,0.04,0.02,0.01,0.51,3.53,0.09,0.43,0.04,0,0.04,0,65.05,3.7,0.04,3.92,0.21,0,0.77,0.04,1.19,2.17,1.4,3.7,4.39,1.28,2.97,77.02,2.55,0.68,0.6,3.73,45.17,0.68,0,0.43,0,2.16
"1284","Lloyd Kelly","Centre-Back",438,"Bournemouth","Premier League",24,"https://fbref.com/en/players/f31def1e/Lloyd-Kelly","ENG",16,16,1440,0,0.12,0,0.01,0.01,0.44,1.88,0.06,0.19,0,0,NA,0,49.62,4.95,0.04,3.38,0.38,0.12,0.75,0.12,0.81,1.25,1.19,2.44,4.19,0.56,4.32,59.56,5.06,0.38,0.06,1.04,28.81,0.19,0,0.19,0.62,4.38
"1285","Logan Costa","Centre-Back",2487,"Toulouse","Ligue 1",22,"https://fbref.com/en/players/bfb2056e/Logan-Costa","CPV",1,3,145,0,0,0,0.06,0,0.62,1.86,0,0.62,0,0,NA,0.04,42.83,54.87,0,3.1,0.62,0,0.62,0,0.62,0.62,0.62,1.24,1.24,0,0,49.66,2.48,0.62,0.62,62.07,37.24,0,0,0.62,0,20.67
"1286","Lohann Doucet","Midfield",1759,"Nantes","Ligue 1",20,"https://fbref.com/en/players/dff0c299/Lohann-Doucet","FRA",0,9,91,0,0,0,0.1,0.2,1.98,8.9,0.99,0.99,0.99,0,0,0.05,78.13,83.87,0,2.97,0.99,0,5.93,0,0,1.98,1.98,4.95,3.96,2.97,74.18,90.99,13.85,1.98,0.99,49.45,62.31,2.97,0,0,0,0
"1287","Loïc Bade","Centre-Back",2086,"Rennes","Ligue 1",23,"https://fbref.com/en/players/114bbdee/Loic-Bade","FRA",1,1,90,0,1,0,0.2,0.1,0,3,0,2,0,0,NA,0.1,59,88.1,0,2,0,0,1,1,1,0,1,2,3,0,NA,67,2,0,0,NA,51,0,0,1,0,50
"1288","Lois Diony","Forward",74,"Angers","Ligue 1",30,"https://fbref.com/en/players/4be0b467/Lois-Diony","FRA",5,8,437,0.21,0,0.21,0.35,0.06,2.68,1.85,9.89,2.06,0.41,0.02,0.1,0.04,23.68,16.13,0.04,1.03,0.41,0.21,2.06,0,0,0.41,0,0.21,0.21,0.21,6.86,33.16,17.09,1.85,0.41,4.57,22.45,1.24,0.62,0.62,0.62,10.01
"1289","Loïs Openda","Forward",1333,"Lens","Ligue 1",23,"https://fbref.com/en/players/8652a85c/Lois-Openda","BEL",22,31,1951,0.69,0.09,0.69,0.65,0.13,2.21,1.52,7.8,3.74,1.75,0.01,0.02,0.01,16.28,3.03,0.14,0.6,0.65,0.09,2.31,0.32,0.37,0.32,0.05,0.42,0.09,0.09,1.02,25.69,16.75,1.94,0.6,1.43,18.22,1.52,1.48,1.71,1.11,1.71
"1290","Loren Morón","Forward",367,"Betis","La Liga",29,"https://fbref.com/en/players/3aa4a3be/Loren-Moron","ESP",0,2,15,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,450,0,0,0,0,0,0,12,0,0,12,6,0,NA,66,24,0,0,NA,24,0,0,0,0,0
"1291","Lorenz Assignon","Full-Back",2085,"Rennes","Ligue 1",22,"https://fbref.com/en/players/b026bbf6/Lorenz-Assignon","TOG",2,6,194,0,0.46,0,0.14,0.14,1.86,3.25,3.71,1.39,0.46,0,0,0.05,50.1,38.23,0.14,2.32,0,0,1.39,0.46,0.93,1.86,0.93,3.71,1.39,0.93,23.2,64.95,9.28,1.39,0.46,15.45,40.36,0.46,0.93,0.93,0.93,15.45
"1292","Lorenzo Colombo","Forward",1235,"Lecce","Serie A",21,"https://fbref.com/en/players/04df29a5/Lorenzo-Colombo","ITA",14,26,1276,0.28,0.14,0.28,0.28,0.1,0.92,1.34,7.41,2.61,0.78,0.01,0.03,0.01,20.6,4.51,0.03,0.99,0.42,0.14,2.54,0.14,0.35,1.34,0.14,1.06,0.35,0.28,2.57,35.69,18.41,2.26,0.78,2.43,18.76,0.78,0.28,0.78,0.63,1.65
"1293","Lorenzo De Silvestri","Full-Back",408,"Bologna","Serie A",34,"https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri","ITA",5,10,539,0,0,0,0.07,0.03,1.84,3.84,2.34,0.67,0.33,0,0,0.02,47.25,12.16,0.02,3.51,0.67,0.17,1.34,0,0.33,0.83,0.33,0.67,2.84,0.33,6.68,54.94,11.02,0.5,0.33,11.14,26.22,1.34,0,0.83,1,9.28
"1294","Lorenzo Montipò","Goalkeeper",1057,"Hellas Verona","Serie A",27,"https://fbref.com/en/players/c1d95617/Lorenzo-Montipo","ITA",29,29,2610,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32.52,2.16,0,1.52,0.03,0,0.24,0,0,0.03,0,0.03,0.83,0,0,35.72,0,0,0,NA,16.97,0.03,0,0.14,0,1.72
"1295","Lorenzo Pellegrini","Attacking Midfield",2130,"Roma","Serie A",26,"https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini","ITA",24,25,2029,0.13,0.22,0.04,0.17,0.25,2.13,3.73,3.86,1.91,0.58,0,0,0,39.17,3.33,0.21,2.22,0.8,0.13,4.57,0.4,1.11,1.06,0.98,2.93,0.75,0.8,2.28,51.76,17.83,2.88,1.2,1.84,28.08,1.46,0.18,2,5.01,1.31
"1296","Lorenzo Pirola","Centre-Back",2162,"Salernitana","Serie A",21,"https://fbref.com/en/players/caec77da/Lorenzo-Pirola","ITA",15,18,1314,0.07,0,0.07,0.06,0.03,0.68,2.4,0.14,0.62,0.07,0.01,0.07,0.01,42.88,5.38,0.03,2.19,0.14,0,0.75,0.07,1.71,2.47,1.71,3.7,4.04,1.1,5.22,55.21,2.26,0.48,0.27,3.91,27.47,0.68,0,0.48,0.07,4.2
"1297","Lorenzo Venuti","Full-Back",922,"Fiorentina","Serie A",28,"https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti","ITA",6,11,615,0,0.15,0,0.04,0.04,2.63,5.27,3.66,0.73,0.59,0,0,0.01,63.95,12.16,0.07,4.24,1.17,0.44,2.49,0.29,0.88,0.44,0.59,2.63,2.05,1.32,10.13,73.02,14.78,0.29,0.15,7.32,40.54,1.9,0,1.17,3.51,10.13
"1298","Lovro Majer","Attacking Midfield",2097,"Rennes","Ligue 1",25,"https://fbref.com/en/players/fc46aab1/Lovro-Majer","CRO",13,25,1176,0.08,0.23,0,0.12,0.24,3.06,7.12,6.2,1.76,0.38,0,0,0.01,53.72,5.98,0.24,4.9,1.91,0.61,4.29,0.31,0.92,1.15,1.38,3.14,0.38,0.23,1.15,65.59,27.63,2.3,1.22,4.08,50.82,3.14,0.31,1.84,3.9,4.78
"1299","Luca Caldirola","Centre-Back",1721,"Monza","Serie A",32,"https://fbref.com/en/players/226008f1/Luca-Caldirola","ITA",20,24,1778,0.05,0,0.05,0.04,0.03,0.56,2.53,0.61,0.35,0.1,0.01,0.03,0.01,55.58,4.42,0.02,2.18,0.2,0.05,0.51,0.05,0.4,1.11,0.96,1.87,2.38,0.35,1.97,63.12,3.04,0.05,0,0,37.71,0.46,0,1.01,0.25,2.66
"1300","Luca de la Torre","Midfield",547,"Celta Vigo","La Liga",24,"https://fbref.com/en/players/e9241b40/Luca-de-la-Torre","USA",11,20,945,0,0.19,0,0.07,0.11,3.43,4.1,4.1,0.95,0.19,0,0,0.01,37.33,7.97,0.07,3.14,0.48,0.1,2.38,0.38,1.14,1.52,0.57,2.48,0.38,0.67,3.5,47.43,18,1.33,0.67,4.76,32.95,2.57,0.38,0.67,0.86,1.3
"1301","Luca Kilian","Centre-Back",1189,"Köln","Bundesliga",23,"https://fbref.com/en/players/610aa1e9/Luca-Kilian","GER",13,14,1100,0.08,0,0.08,0.09,0.01,0.98,3.93,0.16,0.33,0.08,0.02,0.08,0.02,55.15,7.03,0.02,2.95,0,0,0.65,0,1.31,1.31,0.82,2.62,3.93,0.98,4.67,64.55,2.7,0.33,0.16,4.09,40.99,0.57,0,0.08,0,4.39
"1302","Luca Marrone","Centre-Back",1736,"Monza","Serie A",33,"https://fbref.com/en/players/ea468ea8/Luca-Marrone","ITA",2,2,135,0,0,0,0.07,0,0,2.67,0,0.67,0,0,NA,0.07,56,61.93,0,0,0,0,0,0,0,1.33,0,0,2.67,0,0,62,1.33,0,0,NA,39.33,0,0,1.33,0,29.6
"1303","Luca Netz","Full-Back",1488,"M'Gladbach","Bundesliga",19,"https://fbref.com/en/players/e79269bd/Luca-Netz","GER",4,14,416,0,0.43,0,0,0.24,1.51,1.51,3.68,0,0,NA,NA,NA,49.98,16.49,0.17,1.08,0.22,0,1.3,0.43,1.51,0.65,0.65,4.11,4.54,2.6,13.67,63.82,13.63,1.95,1.3,14.43,27.69,1.08,0.22,0,1.08,10.82
"1304","Luca Pellegrini","Full-Back",764,"Eint Frankfurt","Bundesliga",24,"https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini","ITA",7,9,557,0,0,0,0.1,0.13,3.07,3.55,4.52,2.26,0.32,0,0,0.01,69.64,10.94,0.15,2.59,0.65,0.32,2.26,0,1.29,1.29,1.13,3.23,1.78,1.29,16.16,83.05,27.47,4.2,1.78,6.83,38.78,2.75,0.32,1.29,8.73,10.1
"1305","Luca Ranieri","Full-Back",916,"Fiorentina","Serie A",23,"https://fbref.com/en/players/8c63fae5/Luca-Ranieri","ITA",3,5,297,0,0,0,0,0,0.61,1.52,0,0,0,NA,NA,NA,49.09,23.39,0,3.03,0,0,0.91,0,0.61,0.61,1.82,3.64,3.33,1.21,20.21,58.18,2.73,0.61,0.3,15.15,32.42,0.3,0,0.61,0,11.79
"1306","Luca Waldschmidt","Forward",2763,"Wolfsburg","Bundesliga",26,"https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt","GER",4,13,408,0.44,0,0.22,0.24,0,0.88,1.76,4.19,1.32,0.44,0.04,0.11,0.04,25.15,17.03,0.11,1.76,0.22,0,1.1,0.22,0.44,0.22,0.66,1.76,0.66,0.44,5.51,33.09,8.82,0.44,0.22,11.03,15.88,0.22,0,0.44,0.66,4.41
"1307","Luca Zanimacchia","Winger",654,"Cremonese","Serie A",24,"https://fbref.com/en/players/5e834dce/Luca-Zanimacchia","ITA",9,15,746,0,0,0,0.14,0.11,2.65,3.14,8.45,2.29,0.48,0,0,0.01,37.64,8.24,0.12,1.45,1.45,0.24,3.98,0,1.57,1.09,1.09,3.62,0.6,0.97,4.6,50.19,25.46,1.69,0.6,4.31,25.09,2.41,0.97,1.21,5.55,2.79
"1308","Lucas Alario","Forward",747,"Eint Frankfurt","Bundesliga",30,"https://fbref.com/en/players/834d0be5/Lucas-Alario","ARG",2,20,331,0.27,0,0.27,0.38,0,0.54,2.18,4.62,2.99,1.09,0.02,0.07,0.04,23.11,17.92,0.11,1.09,0,0,2.18,0.54,0.54,0,0.54,1.36,3.53,0,0,35.62,16.59,2.18,1.36,16.99,14.41,1.63,0.27,0.54,0,12.97
"1309","Lucas Boyé","Forward",777,"Elche","La Liga",27,"https://fbref.com/en/players/d49f3e6b/Lucas-Boye","ARG",22,26,1858,0.15,0.1,0.15,0.22,0.1,2.37,2.42,5.76,2.28,0.73,0,0.01,0,23.78,3.83,0.06,1.31,0.92,0.24,2.66,0.24,0.68,1.31,0.58,1.89,1.55,0.63,2.52,41.56,17.44,4.6,2.57,2.7,26.69,1.4,0.87,1.7,0.53,1.83
"1310","Lucas Chevalier","Goalkeeper",1371,"Lille","Ligue 1",21,"https://fbref.com/en/players/b3d76d84/Lucas-Chevalier","FRA",25,25,2250,0,0,0,0,0.02,0,0,0,0,0,NA,NA,NA,31.28,3.12,0.01,0.52,0,0,0.2,0,0.04,0.04,0.08,0.12,0.24,0.04,4,32.92,0,0,0,NA,27.12,0,0,0.16,0,4
"1311","Lucas Digne","Full-Back",132,"Aston Villa","Premier League",29,"https://fbref.com/en/players/1b84dbe1/Lucas-Digne","FRA",16,22,1299,0.07,0,0.07,0.02,0.11,1.66,3.53,5.33,0.48,0.21,0.01,0.02,0,56.54,5.27,0.09,2.36,1.32,0.76,1.59,0,0.69,0.97,1.04,2.84,2.56,1.18,4.36,66.79,20.51,1.11,0.07,0.44,34.36,0.76,0.07,1.39,4.36,3.76
"1312","Lucas Hernández","Centre-Back",326,"Bayern Munich","Bundesliga",27,"https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez","FRA",6,7,476,0,0,0,0,0.04,0.57,6.43,0.76,0,0,NA,NA,NA,71.28,16.9,0.02,5.48,0.38,0,0.76,0,0.76,0.38,0.95,2.08,1.32,0.95,15.75,76.95,6.24,0.57,0.19,6.3,50.48,0.57,0,0.76,0.38,12.61
"1313","Lucas Höler","Forward",933,"Freiburg","Bundesliga",28,"https://fbref.com/en/players/ca618d23/Lucas-Holer","GER",10,20,977,0.37,0.09,0.37,0.23,0.09,0.83,1.66,6.17,1.93,1.01,0.02,0.03,0.01,30.31,5.85,0.1,1.29,0.64,0.09,2.3,0.18,0.83,1.47,0.74,1.93,1.47,0.37,2.84,43.3,17.96,1.38,0.64,4.3,21.28,0.64,0.18,2.76,0.74,4.9
"1314","Lucas Martínez Quarta","Centre-Back",914,"Fiorentina","Serie A",26,"https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta","ARG",20,22,1766,0.05,0.05,0.05,0.12,0.02,0.87,4.89,0.25,1.33,0.51,0,0.01,0,62.53,4.16,0.04,4.64,0.25,0.05,1.17,0.1,1.99,1.68,1.94,5.4,3.62,1.73,3.33,76.14,4.99,0.76,0.56,3.74,44.03,1.22,0.05,1.22,0.15,3.62
"1315","Lucas Moura","Winger",2472,"Tottenham","Premier League",30,"https://fbref.com/en/players/2b622f01/Lucas-Moura","BRA",0,12,126,0,0,0,0.07,0.21,2.14,6.43,7.86,0.71,0,0,NA,0.06,47.86,49.07,0.21,1.43,3.57,0.71,5,0,3.57,0,1.43,6.43,0.71,0.71,35.71,62.86,30,5.71,2.14,26.79,35,2.14,0.71,2.14,4.29,53.57
"1316","Lucas Ocampos","Winger",2295,"Sevilla","La Liga",28,"https://fbref.com/en/players/a08b974a/Lucas-Ocampos","ARG",8,14,804,0.22,0,0.11,0.16,0.11,2.35,3.02,8.28,1.9,0.45,0.01,0.03,0.01,34.37,8.56,0.11,1.23,1.01,0.22,2.57,0.11,1.12,1.12,0.67,2.46,0.45,0.67,3.2,46.57,21.83,4.48,1.9,4.76,31.12,1.57,1.12,1.79,1.57,6.86
"1317","Lucas Olaza","Full-Back",2646,"Valladolid","La Liga",28,"https://fbref.com/en/players/4cee5954/Lucas-Olaza","URU",13,18,1222,0,0.07,0,0.01,0.07,0.81,3.76,6.04,0.29,0.07,0,0,0,49.79,5.55,0.07,1.91,1.1,0.52,1.99,0.07,0.96,1.1,0.96,2.58,2.06,1.18,4.71,58.04,17.75,0.81,0.29,2.68,26.59,1.1,0.07,1.18,4.79,3.23
"1318","Lucas Paquetá","Attacking Midfield",1466,"Lyon","Ligue 1",25,"https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta","BRA",2,2,159,0,0,0,0.23,0.11,1.7,4.53,5.66,2.83,0.57,0,0,0.04,71.32,49.42,0.4,7.92,1.7,0.57,5.09,0.57,2.26,1.13,0.57,3.4,1.7,0.57,18.85,82.64,18.68,1.7,0.57,18.85,68.49,1.13,1.13,1.7,0.57,45.28
"1319","Lucas Pérez","Forward",712,"Cádiz","La Liga",34,"https://fbref.com/en/players/a300ac7e/Lucas-Perez","ESP",5,14,628,0.43,0,0.43,0.29,0.09,1.15,2.01,3.44,2.44,0.86,0.03,0.07,0.02,33.82,10.26,0.14,1.86,1,0.43,2.29,0,0.29,0.29,0.14,0.57,0.43,0.14,4.77,40.99,20.06,1.43,0.57,5.73,21.64,0.86,0.43,0.57,5.73,2.87
"1320","Lucas Perrin","Centre-Back",2388,"Strasbourg","Ligue 1",24,"https://fbref.com/en/players/49070d66/Lucas-Perrin","FRA",12,20,1240,0,0,0,0.01,0.05,0.65,2.9,0.87,0.15,0.07,0,0,0.01,43.84,5.94,0.09,3.41,0.51,0.07,0.8,0,1.52,0.58,1.52,3.99,2.69,1.31,3.63,52.48,4.65,0.58,0.36,4.54,36.29,0.65,0,1.09,0.51,4.78
"1321","Lucas Torró","Midfield",1917,"Osasuna","La Liga",28,"https://fbref.com/en/players/0e4fef6e/Lucas-Torro","ESP",25,26,1968,0,0,0,0.04,0.01,0.5,3.89,0.64,1.01,0.14,0,0,0,42.53,3.71,0.02,3.25,0,0,0.87,0,1.28,0.73,1.55,3.43,2.24,0.64,2,53.05,8.92,0.73,0.37,2.29,23.73,0.64,0.05,1.19,0.05,2.7
"1322","Lucas Tousart","Midfield",1093,"Hertha BSC","Bundesliga",25,"https://fbref.com/en/players/71ec39ef/Lucas-Tousart","FRA",27,27,2404,0.11,0.04,0.11,0.09,0.03,1.16,3.07,2.58,1.2,0.37,0,0.01,0,28.15,2.25,0.05,2.4,0.3,0.07,1.76,0.22,1.16,1.09,1.46,3.78,2.21,0.71,1.62,41.86,9.43,1.65,0.64,1.45,17.03,0.6,0.22,1.24,0.9,1.89
"1323","Lucas Vázquez","Winger",2022,"Real Madrid","La Liga",31,"https://fbref.com/en/players/fd51b456/Lucas-Vazquez","ESP",8,15,738,0.37,0,0.37,0.17,0.11,2.44,3.78,10.24,1.34,0.73,0.03,0.06,0.02,70.49,10.43,0.16,1.83,2.07,0.37,3.29,0,2.2,1.1,0.73,3.9,0.73,1.83,10.16,80.24,28.29,1.83,1.1,7.32,49.51,0.98,1.22,0.98,2.93,2.04
"1324","Lucien Agoume","Midfield",2512,"Troyes","Ligue 1",21,"https://fbref.com/en/players/8bc8829a/Lucien-Agoume","FRA",11,12,847,0,0.11,0,0.07,0.11,0.85,7.86,0.85,0.85,0.21,0,0,0.01,60.99,8.66,0.1,4.68,1.38,0.21,2.13,0.11,1.91,1.06,2.44,5.95,1.7,1.38,6.28,73.85,12.54,1.28,0.43,3.54,52.49,0.85,0,0.85,0.85,7.51
"1325","Ludovic Ajorque","Forward",1501,"Mainz 05","Bundesliga",29,"https://fbref.com/en/players/462475ed/Ludovic-Ajorque","FRA",11,12,912,0.49,0.1,0.49,0.35,0.17,0.39,2.27,6.81,2.47,1.09,0.02,0.04,0.01,30.89,5.58,0.15,1.18,0.59,0,2.86,0.3,0.39,0.79,0.1,0.49,0.49,0,0,41.35,18.45,0.99,0.59,5.92,19.05,0.49,0,1.38,0.1,5
"1326","Ludovic Blas","Attacking Midfield",1751,"Nantes","Ligue 1",25,"https://fbref.com/en/players/6191093d/Ludovic-Blas","FRA",24,30,2262,0.28,0.12,0.2,0.2,0.16,3.82,5.21,7.76,2.98,0.99,0,0.01,0,39.51,3.19,0.14,3.06,0.92,0.2,4.14,0.24,0.95,0.92,0.56,2.03,0.24,0.52,1.44,53.24,22.8,5.41,2.55,1.87,41.34,2.39,1.11,1.99,3.54,1.36
"1327","Ludwig Augustinsson","Full-Back",123,"Aston Villa","Premier League",28,"https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson","SWE",1,3,77,0,0,0,0.12,0,0,0,3.51,2.34,1.17,0,0,0.05,50.26,70.71,0,0,0,0,0,0,1.17,0,0,1.17,1.17,0,NA,59.61,19.87,1.17,0,0,33.9,2.34,0,3.51,5.84,93.51
"1328","Luigi Sepe","Goalkeeper",2166,"Salernitana","Serie A",31,"https://fbref.com/en/players/343f753a/Luigi-Sepe","ITA",17,17,1530,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38.12,4.01,0,0.47,0,0,0.06,0,0,0,0,0,0,0,0,40.71,0,0,0,NA,20.35,0,0,0.12,0,5.88
"1329","Luis Alberto","Midfield",1205,"Lazio","Serie A",30,"https://fbref.com/en/players/5294a83f/Luis-Alberto","ESP",19,27,1723,0.26,0.21,0.21,0.11,0.21,2.82,8.72,3.4,1.78,0.57,0.01,0.02,0,73.23,4.3,0.2,7.05,1.72,0,3.71,0.47,0.94,1.41,0.37,2.09,0.16,0.84,1.61,81.96,25.91,1.57,0.63,2.09,45.34,2.72,0.37,0.52,5.59,1.96
"1330","Luis Díaz","Winger",1397,"Liverpool","Premier League",26,"https://fbref.com/en/players/4a1a9578/Luis-Diaz","COL",7,9,623,0.43,0.29,0.43,0.25,0.16,3.03,3.9,10.55,2.31,1.01,0.03,0.06,0.02,38.43,11.57,0.13,2.6,0.87,0.14,3.18,0.58,1.16,0.87,0.29,1.88,0,0.58,7.22,50.42,25.43,4.19,2.02,6.98,36.69,2.17,1.73,2.31,1.01,4.33
"1331","Luis Hernández","Centre-Back",700,"Cádiz","La Liga",34,"https://fbref.com/en/players/02d2c436/Luis-Hernandez","ESP",27,27,2429,0,0,0,0.01,0.03,0.19,2.15,0.19,0.22,0.04,0,0,0,41.05,2.68,0.03,1.85,0.19,0.15,1.04,0.07,0.63,0.85,0.82,1.85,4.08,0.63,2.33,49.46,6.08,0.11,0.11,3.71,20.68,0.11,0,0.19,0.52,2.58
"1332","Luis Javier Suárez","Forward",47,"Almería","La Liga",25,"https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez","COL",12,14,1005,0.18,0.18,0.18,0.29,0.08,2.06,1.7,4.75,2.51,0.72,0.01,0.02,0.01,24.99,6,0.08,1.34,0.18,0.09,2.15,0.45,0.81,0.81,0.09,1.43,0.36,0.45,2.49,35.37,14.42,2.69,1.34,4.48,20.33,1.34,0.99,1.16,0.81,3.97
"1333","Luís Maximiano","Goalkeeper",1217,"Lazio","Serie A",24,"https://fbref.com/en/players/3318286e/Luis-Maximiano","POR",1,1,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,72,1350,0,0,0,0,0,0,0,0,0,0,0,0,NA,72,0,0,0,NA,54,0,0,0,0,NA
"1334","Luis Milla","Midfield",994,"Getafe","La Liga",28,"https://fbref.com/en/players/19c36442/Luis-Milla","ESP",19,22,1597,0,0,0,0.01,0.06,0.68,4.9,0.34,0.34,0.06,0,0,0,48.07,4.38,0.08,5.02,0.17,0.11,2.09,0,1.63,0.68,1.58,4.06,1.18,1.01,2.6,55.79,9.69,0.68,0.56,4.69,28.46,0.51,0.06,1.01,3.89,2.82
"1335","Luis Muriel","Forward",158,"Atalanta","Serie A",32,"https://fbref.com/en/players/eb2fe5b6/Luis-Muriel","COL",8,21,853,0.11,0.21,0,0.08,0.31,4.64,5.59,10.76,1.9,0.63,0,0,0.01,43.36,6.59,0.33,1.9,2.74,0.42,4.96,0.53,0.53,0.84,0.21,1.06,0.21,0.53,4.8,57.71,33.76,5.8,2.85,5.18,33.66,2.85,2.22,1.37,6.86,2.88
"1336","Luis Pérez","Full-Back",2649,"Valladolid","La Liga",28,"https://fbref.com/en/players/b7c04927/Luis-Perez","ESP",12,14,1018,0,0.09,0,0.01,0.06,1.68,2.92,5.3,0.35,0,0,NA,0,42.44,6.7,0.05,2.21,0.88,0.8,1.68,0.09,1.94,1.06,1.33,4.95,2.03,2.21,6.14,54.11,13.61,1.68,0.71,3.72,27.23,1.24,0,0.97,3.8,1.96
"1337","Luis Sinisterra","Winger",1280,"Leeds United","Premier League",23,"https://fbref.com/en/players/8e16dd48/Luis-Sinisterra","COL",12,17,810,0.44,0,0.44,0.33,0.04,3,4,8.67,2.78,1.11,0.02,0.04,0.01,35.11,8.97,0.1,1.89,1.78,0.22,3.44,0.22,1.56,1.11,0.89,3.22,0.11,1.22,7.19,48.89,22.11,4.44,2,5,29.33,1.78,0.89,1.33,0.67,5.4
"1338","Luiz Felipe","Centre-Back",354,"Betis","La Liga",26,"https://fbref.com/en/players/15d0c248/Luiz-Felipe","ITA",16,17,1302,0,0,0,0.01,0.02,0.07,2,0,0.14,0.07,0,0,0.01,42.65,5.88,0.02,1.52,0.07,0.07,0.35,0.07,0.97,2.28,1.45,3.11,4.77,0.9,3.46,54.19,1.04,0.48,0.28,3.95,28.34,0.07,0,0.41,0.07,3.36
"1339","Luiz Henrique","Attacking Midfield",359,"Betis","La Liga",22,"https://fbref.com/en/players/8059806f/Luiz-Henrique","BRA",17,26,1528,0.06,0.12,0.06,0.17,0.14,2.89,1.24,6.36,2.36,1,0,0,0,26.8,4.49,0.1,0.71,0.53,0.24,2.53,0.18,1.71,1,0.77,3.12,0.77,1,2.5,42.64,18.44,6.24,2.77,2.61,27.51,2.06,1.06,2,1.35,2.17
"1340","Luka Jović","Forward",910,"Fiorentina","Serie A",25,"https://fbref.com/en/players/4d8cd038/Luka-Jovic","SRB",13,25,1174,0.31,0,0.31,0.35,0.05,0.31,1.38,3.99,3.14,1,0.01,0.02,0.01,17.25,5.62,0.04,0.84,0.23,0,2.38,0,0.15,0.54,0.15,0.54,0.61,0.15,1.92,25.76,12.57,0.92,0.54,4.47,12.42,0.31,0.31,0.54,0.08,2.82
"1341","Luka Milivojević","Midfield",669,"Crystal Palace","Premier League",32,"https://fbref.com/en/players/2ce2508a/Luka-Milivojevic","SRB",4,15,434,0,0,0,0.04,0.04,0.41,3.53,0.41,1.04,0,0,NA,0.01,44.59,16.59,0.04,2.9,0.21,0,0.41,0,1.45,2.28,2.49,5.18,2.07,1.45,18.15,55.99,8.92,0.21,0.21,20.74,28.2,0.62,0,0.41,1.04,10.37
"1342","Luka Modrić","Midfield",2013,"Real Madrid","La Liga",37,"https://fbref.com/en/players/6025fab1/Luka-Modric","CRO",16,26,1439,0.25,0.19,0.19,0.21,0.24,2.38,8.82,3.63,1.63,0.31,0.01,0.04,0.01,74.8,5.47,0.19,7.69,1.13,0.13,4.75,0.56,0.38,0.81,0.63,1.56,0.38,0.56,2.56,83.18,28.77,2.19,0.94,2.68,54.79,2.56,0.56,0.81,3.38,2.38
"1343","Luka Romero","Winger",1224,"Lazio","Serie A",18,"https://fbref.com/en/players/ca6edaa0/Luka-Romero","ARG",1,6,151,0.6,0,0.6,0.54,0.06,2.38,2.38,12.52,2.98,0.6,0.12,0.6,0.1,47.68,52.15,0.06,1.19,0,0,2.38,0,0,2.38,1.79,1.79,0.6,0,0,66.75,28.61,5.96,1.19,11.92,50.07,1.79,1.19,3.58,0,39.75
"1344","Lukáš Hrádecký","Goalkeeper",1354,"Leverkusen","Bundesliga",33,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky","FIN",27,27,2429,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33.94,2.63,0,0.26,0.04,0,0.04,0,0,0,0,0,0.11,0,NA,35.87,0,0,0,NA,20.75,0,0,0,0,3.71
"1345","Lukas Klostermann","Centre-Back",1954,"RB Leipzig","Bundesliga",26,"https://fbref.com/en/players/ca8033cb/Lukas-Klostermann","GER",5,9,492,0,0,0,0.05,0.02,0.18,3.29,1.1,0.73,0.18,0,0,0.01,73.9,15.84,0.04,2.93,0.37,0,0.18,0,1.1,0.37,0.73,2.93,2.2,1.1,10.98,82.5,6.22,0.37,0.18,9.15,50.12,0.37,0,0.37,0.37,7.96
